,Summary,Passage,Style
369,"고구려 장수왕 4년(416)에 세운 이 절에는 다음과 같은 전설이 전해진다. 그는 그 꽃들을 꺾어 공중으로 날리고 떨어지는 곳마다 절을 세웠는데, 흰꽃이 떨어진 곳을 백련사라 하였다고 한다. 이 불상은 여기에 모셔진 것으로 고려 후기에 유행한 단아한 양식을 따르고 있다.","고구려 장수왕 4년(416)에 세운 이 절에는 다음과 같은 전설이 전해진다. 삼국시대에 한 인도 승려가 절터를 물색하다 강화도 고려산에서 다섯 색깔의 연꽃이 만발한 못을 발견했다. 그는 그 꽃들을 꺾어 공중으로 날리고 떨어지는 곳마다 절을 세웠는데, 흰꽃이 떨어진 곳을 백련사라 하였다고 한다. 이 불상은 여기에 모셔진 것으로 고려 후기에 유행한 단아한 양식을 따르고 있다. 갸름한 얼굴, 단정한 눈·코·입, 좁아진 어깨, 손발의 곡선 처리 등은 절제된 엄숙한 분위기를 자아낸다. 옷은 두껍고 주름은 단순한데 왼쪽 팔꿈치 윗부분에는 독특한 모양의 옷주름이 표현되었다. 왼발은 옷 속에 감싸여 있고 오른발이 보이도록 앉은 길상좌(吉祥坐)의 자세이며, 배를 덮고 있는 옷의 띠는 매듭고리와 끈이 좌우로 균형 잡혀있다. 이러한 표현은 청양의 장곡사 불상 등과 비슷한 형식이다. 그러나 큼직하고 대담하게 묘사된 옷 장식이나, 왼쪽 종아리로 내려진 옷자락은 약간 다른 것으로 민천사금동불좌상 등과 매우 비슷한 형식이다. 길상좌 자세에 단아한 모습과 세련된 기법으로 보아 14세기 후반 내지 15세기 초의 작품으로 추정된다.",Oriental ink painting
370,전주 최씨 통덕랑공파(通德郞公派) 21대손인 최필주(崔必周)의 시신을 장지까지 운반하던 기구이다. 목조건축양식을 그대로 모방하고 있는데 마치 기와집 두 채를 포개어 놓은 모습이다. 경남 진주에서 사용했던 이 상여는 4층 누각의 기와집 형태로 독특하다.,"전주 최씨 통덕랑공파(通德郞公派) 21대손인 최필주(崔必周)의 시신을 장지까지 운반하던 기구이다. 최필주는 대단한 부자였는데 그가 죽음에 이르자 맏아들이 경남 통영의 조각공을 초청하여 만들게 한 것으로 6개월에 걸쳐 제작되었다고 한다. 개인 상여로 보관하던 것을 ‘진주화단친목회’에서 구입하여 사용하다가 1994년 나라에 기증함으로써 현재 서울국립민속박물관에 보관하고 있다. 상여 명칭은 최필주의 후손 중 고령군수를 지냈던 사람이 있었으므로 관직이름을 따서 붙인 것이다. 경남 진주에서 사용했던 이 상여는 4층 누각의 기와집 형태로 독특하다. 긴 멜대 위에 4층 기와집 형태의 몸체가 조성되고 맨 위에 햇빛을 가리기 위한 넓은 천이 쳐있다. 1, 2층 아래 부분에는 난간을 두르고 난간 위에 인물조각상을 세웠는데 망자가 외롭지않게 저승길을 함께 가는 사람들과, 저승길을 인도하는 신선으로 알려진 동방삭을 표현한 듯 싶다. 3, 4층은 몸체 위에 지붕을 얹은 모습이다. 목조건축양식을 그대로 모방하고 있는데 마치 기와집 두 채를 포개어 놓은 모습이다. 지붕의 추녀 끝에는 날개를 접은 새를 두고 4층 용마루에는 날개를 펼친 새를 꽂았는데 저승새를 의미한다. 전면에 가득한 조각과 그림들은 용, 동물, 식물, 인물 등의 문양이 다양하고 색깔도 화려하다. 특히 3층 지붕 아래에 연꽃이 시들어가는 과정을 조각한 것이 흥미로운데 인간의 탄생에서 죽음까지를 보는 듯 서글프다. 장례행렬에서 상여는 요령잡이의 방울소리와 노래에 따라 움직이게 된다. 두 개의 긴 멜대 중간 중간에 횡목을 끼워 그 사이에 사람이 들어가 어깨에 메고 운반하도록 되어 있다. 철종7년(1856)년에 제작된 이 상여는 각부의 조각과 조립형태가 정교하다. 제작연대가 분명하고 구조가 특이하여 상여 연구에도 귀중한 자료이다.",Oriental ink painting
371,"민간 목활자 및 인쇄용구(民間 木活字 및 印刷用具)는민간 인쇄물에 사용된 나무 활자 및 각종 인쇄 용구들이다. 나무 활자는 조선 순조 때부터 일제시대까지 주로 민간 인쇄물을 찍어 내는데 사용되었는데, 누가 언제 처음으로 제작하였는지는 기록이 없어 자세히 알 수 없다.","민간 목활자 및 인쇄용구(民間 木活字 및 印刷用具)는민간 인쇄물에 사용된 나무 활자 및 각종 인쇄 용구들이다. 나무 활자는 조선 순조 때부터 일제시대까지 주로 민간 인쇄물을 찍어 내는데 사용되었는데, 누가 언제 처음으로 제작하였는지는 기록이 없어 자세히 알 수 없다. 활자는 모두 19상자가 전하는데, 18상자에는 중간자(字)를 담아 두었고, 나머지 한 상자에는 대자와 소자 등을 담아 두었다. 활자를 만든 솜씨가 조잡하고, 이곳저곳으로 가지고 다니면서 비용을 받고 찍어주고 그곳의 간인(刊印)임을 뜻하는 기록들을 다양하게 남겨 놓아 이것이 민간 소유였음을 잘 알 수 있다. 이 활자로 찍어낸 다향한 책의 종류가 함께 전하고 있는데, 그 중에는 1919년 인쇄되었다는 기록이 남아 있기도 하다. 인쇄용구로는 조각칼 2개, 송곳 5개, 실톱 2개, 대젓가락 7벌, 먹솔 1개, 먹판 1개, 고리짝 1개 등이 남아 있고, 낱장의 인쇄물도 조금 남아 있다.  이 활자의 유래를 적은『문헌보국』의 기록에 따르면, 충청도의 누군가에 의해 보관되어 내려오던 것을 국립도서관에서 1942년에 인수했다고 한다. 본래 호남지방에서 제작되어 그 일대에서 민간이 필요로 하는 인쇄물을 찍어내는데 기여했던 것으로 추측된다.",Oriental ink painting
372,"노송과 암석을 배경으로 앉아있는 빈두로존자[賓頭盧尊者, 那畔尊者]를 그린 독성도(獨聖圖)이다. 화기를 통해 독성도는 1889년에 봉규에 의해 제작되었으며, 언양현 가지산 석남사 대웅전에 봉안되었던 사실을 알 수 있다.","노송과 암석을 배경으로 앉아있는 빈두로존자[賓頭盧尊者, 那畔尊者]를 그린 독성도(獨聖圖)이다. 화면 중앙의 독성은 오른쪽으로 향한 좌안(左顔)의 반측면 자세를 취하고 있으며 독성의 향우측 뒤편으로 노송 한 그루가 묘사되어 있다.노송의 전면과 화면의 향좌측에는 괴석을 배치, 절벽 골짜기 사이로는 폭포수가 흐르며 독성의 우측으로 뻗은 절벽 끝에는 삼족 향로가 놓여 있다.독성의 신체 표현은 기본적으로 백색을 바르고 엷은 주색으로 윤곽 처리되었고, 법의는 가사와 승각기, 복견의를 착용하였다. 가사는 가장자리에 검정색단을 댄 붉은 가사로, 의습선은 먹선으로 그렸다. 복견의는 녹색으로 채색하고 의습선은 주선 처리하였다.독성의 배경은 연녹색으로, 화면 상단으로부터 노송을 감싸고 있는 유운문(流雲紋)은 먹선으로 윤곽 처리하고 농도가 짙은 백색안료를 사용하였다. 화기는 화면의 하단 중앙에 주색 바탕에 묵서로 적혀있다. 화기를 통해 독성도는 1889년에 봉규에 의해 제작되었으며, 언양현 가지산 석남사 대웅전에 봉안되었던 사실을 알 수 있다.",Oriental ink painting
373,영산전은 석가모니불과 일대기를 담은 팔상도를 모신 법당을 가리키는데 이 건물은 천불(千佛)을 모시고 있어 천불전이라고도 부른다. 조선시대 각순대사가 절을 다시 일으키면서(1651) 고쳐 지은 것으로 마곡사에서 가장 오래된 건물이며 해탈문 서쪽에 자리잡고 있다.,마곡사는 신라 선덕여왕 9년(640) 자장율사가 세웠다는 설과 신라의 승려 무선이 당나라에서 돌아와 세웠다는 두 가지 설이 전한다. 신라말부터 고려 전기까지 폐사되었던 절로 고려 명종 2년(1172) 보조국사가 절을 다시 세웠으나 임진왜란 뒤 60년 동안 다시 폐사되었다. 훗날 조선 효종 2년(1651)에 각순대사가 대웅전·영산전·대적광전 등을 고쳐 지었다고 한다. 영산전은 석가모니불과 일대기를 담은 팔상도를 모신 법당을 가리키는데 이 건물은 천불(千佛)을 모시고 있어 천불전이라고도 부른다. 조선시대 각순대사가 절을 다시 일으키면서(1651) 고쳐 지은 것으로 마곡사에서 가장 오래된 건물이며 해탈문 서쪽에 자리잡고 있다. 규모는 앞면 5칸·옆면 3칸이고 지붕은 옆면에서 볼 때 사람 인(人)자 모양을 한 맞배지붕이다. 지붕 처마를 받치기 위해 기둥 위부분에 장식하여 짜은 구조가 기둥 위에만 있는 주심포 양식이다. 건물 앞쪽에 걸린 현판은 세조의 글씨라고 하며 안쪽은 천장 속을 가리고 있는 우물 정(井)자 모양의 천장으로 꾸몄다. 짜임새를 잘 갖추고 있는 조선시대의 건물로 건축 양식 연구에도 중요한 자료가 되고 있다.,Oriental ink painting
374,"오티 별신제는 정월 14일 밤, 산신제는 15일 아침부터 다섯고개에 있는 상당(上堂)과 하당(下堂)에서 서낭제를 지내고 나서 마을에 있는 본당(本堂)에서 제의(祭儀)를 마친다. 오티 별신제는 동제의 한 유형으로 공동체 민속신앙적 기능과 사회통합의 상징적 의례행위로서 우리나라 북방계의 동제인 서낭제이다.","마을의 안녕과 풍요를 비는 동제(洞祭)의 형태는 산신제(山神祭)를 비롯하여 서낭제, 탑신제(塔神祭) 등 여러 가지가 있다. 산신제는 전국적 분포를 보이며, 서낭제는 주로 한강이북에, 탑신제는 한강이남에 분포한다. 오티 별신제는 한강이북에 분포된 북방계의 서낭제이고 그 제의(祭儀)가 별신제의 형식을 갖고 있다. 오티 별신제의 유래는 명확하지 않다. 그러나 오티마을이 약 400년전에 형성되었다고 하는 것으로 보아 별신제의 유래도 400년전으로 추정이 가능하다. 특히 오티마을의 뒷산에 봉수대가 있었고 오티마을에 봉화군이 상주했다는 역사적 배경에서 보면 오티 별신제는 봉수대와 관련이 있었다고 볼 수도 있다. 마을 공동의 민간신앙으로 옛날부터 전승되어 온 민속이다. 오티 별신제는 정월 14일 밤, 산신제는 15일 아침부터 다섯고개에 있는 상당(上堂)과 하당(下堂)에서 서낭제를 지내고 나서 마을에 있는 본당(本堂)에서 제의(祭儀)를 마친다. 제주(祭主)의 선정, 제의의 과정은 생기복덕(生氣福德)에 맞는 사람이 마을을 대표하여 영신(迎神), 오신(娛神), 송신(送神)의 구조로 이루어지며 특히 농악을 치며 노는 뒷풀이가 있다. 신당(神堂)은 당집과 서낭나무로 되어 있으며 제의과정(祭儀過程), 금기(禁忌)가 엄숙하며 전 동민이 별신제에 적극 참여하는 등 비교적 동제(洞祭)로서 형식과 형태가 잘 전승되고 있다. 오티 별신제는 동제의 한 유형으로 공동체 민속신앙적 기능과 사회통합의 상징적 의례행위로서 우리나라 북방계의 동제인 서낭제이다. 마을 주변의 고개에 5개의 신당이 있고 2년마다 별신제를 지내는 것이 특징이다. 또한 충북도내에서 현존하는 유일한 서낭 별신제이다. 제천시 수산면 오티리에는 다섯 개의 자연마을마다 서낭당을 모시고 있다. 마을의 주산(主山)에 마을 최고신인 산신(山神)을 모시고 마을 입구 및 다섯 봉우리에 서낭신을 모시며 상·하당으로 일컫는다. 별신의 뒷풀이격인 축제마당에는 고대 부락국가의 공동체신상에서 유래를 찾을 수 있는 음주가무를 곁들인 제의형(祭儀型) 풍물놀이가 행해진다. 또한 별신의 전형(典型)이라 할 수 있는 영신(迎神)→오신(娛神)→송신(送神)의 전과정이 포함되어 있다.",Oriental ink painting
375,"이 그릇은 높이 18.7㎝, 아가리 지름 5.6㎝, 길이 29.5㎝로, 고려 후기 쇠퇴기에 접어든 청자에서 기원하여, 조선 전기에서 임진왜란 전까지 만들어진 분청사기의 하나이다. 전면에는 솔을 이용해 백토를 발랐다.","장군은 물·술·간장·오줌 따위를 담는 그릇의 하나로, 크기가 작은 것은 물이나 술 따위를 넣고 큰 것은 오줌을 담는 용기로 사용하였다. 이 그릇은 높이 18.7㎝, 아가리 지름 5.6㎝, 길이 29.5㎝로, 고려 후기 쇠퇴기에 접어든 청자에서 기원하여, 조선 전기에서 임진왜란 전까지 만들어진 분청사기의 하나이다. 아가리 부분은 몸통 중간에 약간 벌어져 부착되었고, 굽다리는 반대쪽에 타원형으로 만들어 붙였다. 그릇 측면 한쪽에 굽다리가 있어 옆으로도 세울 수 있도록 설계되었다. 전면에는 솔을 이용해 백토를 발랐다. 그 위에 자유분방하게 생략된 덩굴무늬를 산화철 안료를 이용해 그렸으며, 측면의 둥근 몸체에는 十자를 그렸다. 두껍게 바른 백토와 그 위에 자유로이 농담을 넣어 표현한 덩굴무늬는, 조선시대 분청사기 특유한 모습으로 그 특징이 잘 발휘된 작품이다. 자유분방하며 대담한 생략 효과와 솔을 이용해 솔자국무늬가 남도록 백토를 바르는 귀얄 수법이, 분청사기 특유의 모습을 잘 표현한 대표적인 작품의 하나이다.",Oriental ink painting
376,더구나 왕의 글씨를 그대로 새겼다는 점에서 그 의미가 더욱 크다고 할 것이다. 영조어필 벼루는 뒷면에 영조(1694~1776)가 71세 때 자신의 연표(年表)를 친히 짓고 써서 새긴 특별한 벼루다. 벼루는 약간 붉은 색을 띠며 어떤 무늬도 새기지 않은 소박한 것으로 평소 검약을 숭상하고 이를 실천했던 영조의 성품을 그대로 보여주는 듯 하다.,"영조어필 벼루는 뒷면에 영조(1694~1776)가 71세 때 자신의 연표(年表)를 친히 짓고 써서 새긴 특별한 벼루다. 연표 내용은 가로 2칸, 세로 10칸으로 구획한 직사각형의 표 안에 매우 작은 글씨로 새겨 넣었는데, ‘어제(御製)’와 ‘어필(御筆)’이란 글자가 있어 영조가 직접 짓고 쓴 것임을 알 수 있다. 세로줄 1번째 칸에 “자성옹(自醒翁, 영조의 호)이 71세 망팔(望八)의 나이에 시력을 시험하는 연표(年表)를 쓰다”라는 글귀를 쓴 후 2~9번째 칸에는 영조가 태어난 갑술(甲戌, 1694)년 이후부터 여덟번째 갑(甲)자가 들어간 갑신(甲申, 1764)년을 맞아 자신의 일생을 10년 단위로 정리하면서 주요 행적들을 기록하였다. 마지막 칸에는 글을 짓고 쓴 시기를 적었다.왕이 하사한 것으로 전해오는 벼루가 가끔 있지만 이처럼 왕과 관련된 명확한 기록을 가진 벼루는 매우 희귀하다. 명문도 왕이 아니면 새길 수 없는 내용이다. 더구나 왕의 글씨를 그대로 새겼다는 점에서 그 의미가 더욱 크다고 할 것이다. 문화재로 지정된 국내 유일의 왕실 벼루다. 벼루는 약간 붉은 색을 띠며 어떤 무늬도 새기지 않은 소박한 것으로 평소 검약을 숭상하고 이를 실천했던 영조의 성품을 그대로 보여주는 듯 하다. 규모는 가로 31.2㎝, 세로 49.8㎝이며 두께 4.5㎝, 무게 17.1㎏이다.",Oriental ink painting
377,"전체 높이 3.31m, 불상 높이 1.93m로, 원적산 산비탈의 북동쪽을 향하여 팔각대좌 위에 가부좌를 틀고 앉아 있는 석불좌상이다. 전체적으로 통일신라 말기의 조각양식을 잇고 있다. 오른손목에 걸쳐진 옷자락이 무릎 위에 나뭇잎 모양으로 걸쳐져 있는 표현은 고려 시대 목조불상에서 보이는 양식이다.","전체 높이 3.31m, 불상 높이 1.93m로, 원적산 산비탈의 북동쪽을 향하여 팔각대좌 위에 가부좌를 틀고 앉아 있는 석불좌상이다. 전체적으로 큰 손상 없이 비교적 양호한 보존 상태를 보여주고 있으나 광배(光背; 붓다의 몸에서 나오는 성스러운 빛을 형상화한 것)는 남아 있지 않다. 전체적으로 통일신라 말기의 조각양식을 잇고 있다. 큰 신체 표현과 특히 높고 큰 무릎, 대좌의 형식 등에서 부근에 있는 여주 포초골 미륵좌불과 매우 유사한 양식을 보이고 있어, 고려 시대 전반에 여주에서 유행한 불상 양식을 전하고 있다.나발의 머리에 육계(肉髻; 상투 모양으로 솟은 붓다의 정수리, 지혜를 상징)는 마모되어 거의 드러나지 않는다. 둥근 얼굴에 코가 두툼하며 두 뺨도 양감이 풍부한 편이다. 귀는 어깨까지 늘어졌으며 목에는 삼도가 뚜렷하다. 왼손은 무릎 위에 펼치고 있으며 오른손은 가슴께에서 손가락을 왼손바닥 위에 올려놓은 듯한 특이한 모습을 하고 있다. 양 어깨를 덮으며 내려오는 법의는 왼쪽 어깨에서 고리로 고정시켜 삼각형 주름을 형성하였는데, 이러한 표현수법은 9세기 통일신라 불상양식을 계승한 것이다. 오른손목에 걸쳐진 옷자락이 무릎 위에 나뭇잎 모양으로 걸쳐져 있는 표현은 고려 시대 목조불상에서 보이는 양식이다.",Oriental ink painting
378,"‘안성 향교’는 1532년에 처음 지었으나, 임진왜란(壬辰倭亂) 때 소실되어 다시 지어졌다. 조선 시대에는 나라에서 토지와 노비·책 등을 지원받아 학생을 가르쳤으나, 지금은 교육 기능은 없어지고 제사 기능만 남아있다.","향교(鄕校)는 조선 시대 지방에 세운 공립 교육 기관으로, 중국 춘추 시대의 학자인 공자(孔子)와 여러 성현(聖賢)들의 제사를 지내고, 지방 사람들을 교육하는 곳이다. 향교는 공자를 모시는 대성전(大成展)과 선현을 모시는 동무ㆍ서무(東廡ㆍ西廡), 학생들의 강학소인 명륜당(明倫堂)과 그들이 기숙하는 동재ㆍ서재(東齋ㆍ西齋) 등으로 구성되어있다. ‘안성 향교’는 1532년에 처음 지었으나, 임진왜란(壬辰倭亂) 때 소실되어 다시 지어졌다. 1883년과 1903년에 각각 대성전과 명륜당을 보수하였고, 이후 여러 번의 보수를 거쳐 현재에 이르고 있다. 향교 앞쪽에는 교육 공간인 명륜당과 동·서재와 연결된 풍화루가 있고, 뒤쪽에는 제사 공간인 대성전과 동무·서무를 두고 있다. 대성전은 앞면 3칸, 옆면 2칸의 규모이며, 지붕은 옆면에서 볼 때 ‘人(사람 인)’자 모양인 맞배지붕이다. 동무·서무는 앞면 3칸, 옆면 1칸의 규모로 맞배지붕을 하고 있다. 그리고 명륜당은 앞면 5칸, 옆면 2칸의 규모로 대성전과 달리 지붕은 옆면에서 볼 때 여덟 팔(八)자 모양인 팔작지붕이다. 풍화루는 그 규모가 앞면 11칸, 옆면 1칸의 2층 누각으로 외관이 장엄하다. 1층은 통로로 사용되고, 2층은 학생들의 휴식공간으로 사용된다. 조선 시대에는 나라에서 토지와 노비·책 등을 지원받아 학생을 가르쳤으나, 지금은 교육 기능은 없어지고 제사 기능만 남아있다.",Oriental ink painting
379,비봉산성은 능주면과 도곡면의 경계 지점에 해당하는 해발 195.5m 높이의 비봉산 일대에 있는 테뫼식산성으로 비봉산의 자연지형을 이용하였다. 산성의 전체 길이는 925m이다. 성벽은 능선이나 절벽 등을 이용하여 축조하였는데 주변의 자연석을 잘 가공하여 정연하게 편축 혹은 협축성으로 쌓았다. 능주에서,"비봉산성은 능주면과 도곡면의 경계 지점에 해당하는 해발 195.5m 높이의 비봉산 일대에 있는 테뫼식산성으로 비봉산의 자연지형을 이용하였다. 산성의 전체 길이는 925m이다. 성벽은 능선이나 절벽 등을 이용하여 축조하였는데 주변의 자연석을 잘 가공하여 정연하게 편축 혹은 협축성으로 쌓았다. 동벽은 안산 정상부로 가는 능선을 가로지르는 것인데 능선 경사면과 돌출된 구릉 평탄부를 이용하고 있다. 완만한 산기슭의 평탄한 곳에는 부분적으로 5∼6단의 돌을 쌓아 축조하였다. 남벽은 안산 정상부에서 나즈막한 봉우리로 연결되는 능선인데 산경사면을 깎아낸 뒤 양쪽에 돌을 쌓은 협축이다. 서벽은 나즈막한 봉우리에서 비봉산 정상부로 연결되는 가파른 능선을 깎아낸 뒤 가공한 자연석을 양쪽에서 축조한 것이다. 북벽은 안산으로 올라가는 능선상에 있는 계곡과 절벽을 이용하고 있다. 성벽은 해발 170∼220m 일대에 분포하고 있는데 그 가운데 북벽과 서벽이 비교적 잘 남아 있다. 북벽 안쪽에는 폐사지가 있으며 문지와 건물지 2개소 우물 등의 터가 확인된다. 건물지 주변에 격자문이 시문된 기와편들과 암갈색 토기편, 백자편 들이 산재되어 있다.  비봉산성은 문헌기록이 없어 그 정확한 축조시기나 축조배경을 알기 어려운데 능주에서 가까운 요충지에 위치하고 있어 유사시에 즉시 입성하여 방어나 역습 등의 전술을 수행할 수 있는 전형적인 배후산성이라 할 수 있으며 역사적, 학술적 가치가 크다.",Oriental ink painting
380,"조선 세종 때의 재상인 고불(古佛) 맹사성(孟思誠, 1360∼1438) 선생의 묘이다. 이 묘는 특히 송설체가 유려한 묘표를 감상할 수 있고, 이제는 희귀해진 15세기 전반기의 석물을 살필 수 있는 문화재이다. 묘역은 최근에 정비를 하여 원형이 거의 없어졌는데, 봉분 하단에 직사각형의 둘레석에서 조선 초기 묘제의 흔적이 남아있다.","조선 세종 때의 재상인 고불(古佛) 맹사성(孟思誠, 1360∼1438) 선생의 묘이다. 맹사성은 『태종실록』을 감수하고, 『팔도지리지』를 편찬하였으며, 향악을 정리하고 악기를 만들어 조선 초기 문화 발전에 크게 기여하였다.묘역은 최근에 정비를 하여 원형이 거의 없어졌는데, 봉분 하단에 직사각형의 둘레석에서 조선 초기 묘제의 흔적이 남아있다. 석물은 옛 것과 현대 것이 섞여 있는데, 봉분의 둘레석·묘표(墓表 ; 무덤 주인의 이름 등을 새긴 비석)·문석인만 옛 것이고 나머지 신 묘표·상석·향로석·동자석인·망주석은 모두 최근에 만든 것이다. 봉분 바로 앞의 묘표는 선생이 세상을 떠난 해인 1438년(세종 20)에 건립한 것이다. 하엽수방부형(荷葉首方趺形 : 뒤집은 연잎을 장식한 머릿돌과 사각 받침돌의 비석 형태)인데, 송설체(松雪體 : 원의 서화가인 조맹부의 글씨체로 굳세고 기품이 있는 해서체)의 글씨가 유려하고, 단정하여 주목된다. 하단에 위치한 문석인은 복두공복형(幞頭公服形 ; 머리에는 복두를 쓰고, 공복을 입은 문신의 형태)인데, 선각으로 돌출시킨 얼굴과 얕게 양각된 구성요소 등은 15세기 전반기의 전형적인 양식이다. 봉분 정면 오른쪽의 신 묘표는 1959년에 새로 건립한 것이다. 이 묘는 특히 송설체가 유려한 묘표를 감상할 수 있고, 이제는 희귀해진 15세기 전반기의 석물을 살필 수 있는 문화재이다.",Oriental ink painting
381,"이 묘지석은 고려 말 조선 초에 도입된 조맹부의 송설체가 조선화된 이래 16세기의 상황을 가늠해보는 자료로 평가받고 있다. 황사경의 백자 음각 묘지석은 4장의 백자판에 황사경의 휘와 자, 본관과 가계, 관직, 출생일과 사망일, 평생의 행적, 기족관계, 묘의 위치 등이 기록되어 있다.","황사경(黃事敬, 1452∼1531)은 조선전기 문인으로, 명재상이자 청백리로 널리 알려진 황희(黃喜)의 손자이다. 황사경의 묘지석은 1976년 고양시 덕양구 지축동에서 군부대 참호작업 중 출토되었으며, 고양시 호수공원 내 고양 600년 기념전시관에서 보관중이다. 묘지석에는 죽은 사람의 행적과 가족관계, 무덤의 위치 등을 기록하여 무덤 주변에 묻는데, 이러한 방식은 중국에서 유래한 것이다. 조선 시대에는 도판에 음각이나 청화, 철화로 글을 쓴 백자가 많이 제작되었는데, 드물게 묘비 모양, 단지 모양, 원통형, 표주형 등도 사용하였다. 황사경의 백자 음각 묘지석은 4장의 백자판에 황사경의 휘와 자, 본관과 가계, 관직, 출생일과 사망일, 평생의 행적, 기족관계, 묘의 위치 등이 기록되어 있다. 이 묘지석은 고려 말 조선 초에 도입된 조맹부의 송설체가 조선화된 이래 16세기의 상황을 가늠해보는 자료로 평가받고 있다. 또한 유려하고 연미하여 부드러운 아름다움보다 단순하고 간결하면서도 힘 있는 필획과 엄정 단아한 결구가 특징인 조선 중기의 미감으로 재해석된 사례를 이 묘지석에서도 확인 할 수 있다.",Oriental ink painting
382,"은행나무는 살아 있는 화석이라 할 만큼 오래된 나무로 우리나라, 일본, 중국 등지에 분포하고 있다. 가을 단풍이 매우 아름답고 병충해가 없으며 넓고 짙은 그늘을 제공한다는 장점이 있어 정자나무 또는 가로수로도 많이 심는다.","은행나무는 살아 있는 화석이라 할 만큼 오래된 나무로 우리나라, 일본, 중국 등지에 분포하고 있다. 우리나라에는 중국에서 유교와 불교가 전해질 때 같이 들어온 것으로 전해지고 있다. 가을 단풍이 매우 아름답고 병충해가 없으며 넓고 짙은 그늘을 제공한다는 장점이 있어 정자나무 또는 가로수로도 많이 심는다.읍내리 은행나무의 나이는 약 1000살 정도로 추정(지정일 기준)되며 높이 16.4m, 가슴높이 둘레 7.35m이다. 현재 청안초등학교 운동장에 있다. 줄기 곳곳에 가지가 잘려나간 흔적이 있고 끝가지의 일부는 죽었으나 비교적 사방으로 고르게 퍼져 자랐다. 이 나무는 고려 성종(재위 981∼997) 때 이곳의 성주(지금의 군수)가 백성들에게 잔치를 베풀면서 성(城)내에 연못이 있었으면 좋겠다하여 백성들이 ‘청당(淸塘)’이라는 못을 팠다. 그 주변에 나무를 심었는데, 그 중의 하나가 살아남은 것이라고 한다. 마을 사람들은 성주가 죽은 후 좋은 정치를 베푼 성주의 뜻을 기려 나무를 정성껏 가꾸어 온 것이다. 이 나무 속에는 귀달린 뱀이 살면서 나무를 해치려는 사람에게는 벌을 준다고 하는 전설이 함께 내려오고 있어 지금까지 잘 보호된 것으로 보인다. 읍내리 은행나무는 마을을 상징하는 나무로서, 또는 백성을 사랑하는 고을 성주를 기리고 후손들의 교훈이 되도록 하는 상징성을 가진 나무로서 문화적 가치가 클 뿐만 아니라 1,000년 가까이 살아온 큰 나무로서 생물학적 보존가치도 크므로 천연기념물로 지정하여 보호하고 있다.",Oriental ink painting
383,"마루를 방보다 반 칸 정도 더 길게 빼내 공간의 깊이를 더함으로서 폐쇄성이 더 높은 마루가 되었으며, 이로 인해 온돌방은 더욱 엄숙한 정적공간이 되어 마치 감실형의 사당 같은 엄숙한 분위기를 느끼게 한다.","拱北軒은 桃村李秀亨(1435～1528)이 1455년(단종 3) 수양대군에 의한 왕위찬탈이 이루어지자 사직하고 향리에 은거하면서 단종의 능침이 있는 영월 쪽(북향)으로 지어 평생을 숨어 살던 옛 집이다. 공북헌이란 이름은 방과 마루에 대해서 “이 방을 곧 높고 깊은 千.室이라 하고 저 마루를 두 손으로 맞잡고 평생토록 단종에 대한 공경하던 뜻을 표해온 拱北軒이라 하라”고 하였던 것에서 유래한다. 정확한 건립연대는 알 수 없으나 도촌이 낙향한 15세기 중반으로 보이며, 창건 후 1768년과 1900년대 초에 중수하였다. 공북헌은 정면 1칸.측면 2칸 반 규모로, 맨 안쪽 남향에 온돌방 1칸을 놓고 그 앞쪽 북향에 마루 1칸 반을 두었다. 마루는 북쪽면만 개방되어 있고 나머지는 흙벽으로 막혀 있다. 마루를 방보다 반 칸 정도 더 길게 빼내 공간의 깊이를 더함으로서 폐쇄성이 더 높은 마루가 되었으며, 이로 인해 온돌방은 더욱 엄숙한 정적공간이 되어 마치 감실형의 사당 같은 엄숙한 분위기를 느끼게 한다. 북향으로 집을 짓고 북쪽으로만 개방하여 마루와 실을 배치한 평면 구성과 3면을 벽으로 하고 북쪽으로만 출입할 수 있도록 한 건물구성은 불사이군이라는 충절의 특수한 목적에 부합하도록 한 아주 독특한 구성이다.",Oriental ink painting
