Passage,Summary,Style
" 여기까지만 보면 여러모로 참 흐뭇한 광경이다. ‘비운(悲運)의 천재’처럼 여겨지는 인물이 다시 각광(脚光)받아 화제의 중심에 오르는 모습은 그를 지켜보는 것만으로도 뿌듯한 기분을 선사해준다. 그런데 ‘양준일 신드롬’은 그 속사정을 들여다볼수록 좀 다른 생각으로도 이끈다. 양준일의 배경과 면면(面面)을 알수록, 지금 심각한 사회문제로 거론되는 빈부격차(貧富格差) 갈등도 알고 보면 한국 사회에서 참 뿌리 깊은 난제(難題)에 속한다는 점을 새삼 깨닫게 된다. 왜 이런 엉뚱한 생각이 들게 되는지는 ‘양준일 신드롬’이 시작된 예능 프로그램 〈투유프로젝트: 슈가맨 3〉 방송 내용만 봐도 간단히 알 수 있다.
 당시 프로그램에 출연한 양준일은 과거 히트곡 무대를 다시 선보였을 뿐 아니라 자신의 그간 사정에 대해서도 상세히 털어놓았다. 1990년대 초반 당시 한국의 문화 분위기와는 다른 면면으로 화제를 모으긴 했지만, 그 탓에 대중의 반발(反撥)과 혐오(嫌惡)도 함께 뒤집어썼다는 것이다. 야외무대에서 공연할 때 그를 지켜보던 관중(觀衆)이 자신에게 돌을 던지기도 했고, 욕설을 퍼붓는 이들도 많았다는 것. 나아가 불과 3년여 만에 활동을 중단하게 된 것도 실제론 그런 반발과 혐오 탓이었다고 말했다. 미국 국적인 탓에 때 되면 비자를 연장해줘야 활동을 계속할 수 있었는데, 어느 날 출입국관리사무소에 가니 담당직원이 “너 같은 사람이 한국에 있는 게 싫다”며 연장 서류에 도장을 찍어주지 않더라는 것이다. 그래서 그는 10년짜리 비자가 있었음에도 미국으로 쫓겨 갈 수밖에 없었고, 한국에서의 가수활동도 100% 타의(他意)에 의해 접을 수밖에 없었다는 사연이다.
","‘비운(悲運)의 천재’처럼 여겨지는 인물이 다시 각광(脚光)받아 화제의 중심에 오르는 모습은 그를 지켜보는 것만으로도 뿌듯한 기분을 선사해준다. 양준일의 배경과 면면(面面)을 알수록, 지금 심각한 사회문제로 거론되는 빈부격차(貧富格差) 갈등도 알고 보면 한국 사회에서 참 뿌리 깊은 난제(難題)에 속한다는 점을 새삼 깨닫게 된다.",Sketch
" 스웨덴이 처음부터 복지국가였던 것은 아니다. 스웨덴의 경제가 성장할 수 있었던 것은 자유시장경제 덕택이었다. 1860년대까지 유럽에서 가장 가난했던 스웨덴은 1870년대부터 1950년대까지 자유무역과 자유기업, 작고 제한된 정부를 특징으로 한 이른바 ‘자유시장경제의 시대’를 열었다.
 이 기간에 기업가들의 활동은 왕성했고, 우리가 잘 알고 있는 스웨덴의 유명한 대규모 회사가 세워진 시기도 바로 이때였다. 비록 뒤늦게 출발했지만 이러한 자유시장경제에 힘입어 1950년이 되면서 스웨덴은 유럽에서 가장 부유한 나라가 되었다. 그런데도 이때까지 GDP 대비 정부지출 비중은 20% 내외에 머물렀다. 다시 말해 스웨덴 경제의 성장과 발전은 큰 정부 복지국가와는 아무런 관련이 없었다는 말이다. 복지정책이 본격적으로 시작된 것은 1950년대 중반부터이기 때문이다.
 1950년대 중반부터 복지정책이 확대되면서 스웨덴은 GDP 대비 정부지출 비중이 30%를 넘어 최고 70%까지 증가한다. 노동시장의 경직성을 가져오는 해고억제나 동일노동-동일임금, 근로자의 경영참여 등 노동시장에 대한 각종 규제를 도입하고 관대한 실업수당과 시혜적인 실업보험 등도 도입했다.
 그리고 이에 필요한 재원은 기업의 사회보장세와 높은 법인세로 충당했고, 국민들의 부담도 크게 늘어났다. 1950년대를 기점으로 국민부담률(조세부담+사회보험료)은 급격하게 증가하기 시작해 최고 50% 이상에 달했다.
","스웨덴의 경제가 성장할 수 있었던 것은 자유시장경제 덕택이었다. 1860년대까지 유럽에서 가장 가난했던 스웨덴은 1870년대부터 1950년대까지 자유무역과 자유기업, 작고 제한된 정부를 특징으로 한 이른바 ‘자유시장경제의 시대’를 열었다.",Sketch
" 다음으로 들른 근처 수이터우(水頭) 항구의 분위기도 크게 다르지 않았다. 바로 대륙의 샤먼항으로 연결되는 정기 배편이 드나드는 항구다. 금문도에서 어항을 포함한 5~6개의 항구 가운데 가장 큰 규모이며 샤먼 외에도 대륙의 더 훨씬 북쪽으로 취안저우(泉州)까지 운항하는 항로도 개설되어 있다. 샤먼까지는 대략 1시간 정도. 대만의 남부 도시인 가오슝과는 뱃길로 줄잡아 9시간이 걸린다.
 항구에는 여러 대의 페리호가 정박해 있는데 대부분 대륙 여행객들을 태우고 온 것이다. 아까 주광루에서 마주쳤던 관광객들도 이 가운데 어느 페리호를 타고 왔음 직하다. 선박에 중국 깃발이 걸려 있지는 않더라도 척 보면 구분이 가능하다는 게 가이드의 얘기다. 이 밖에도 이곳 바다에서는 양안 횡단 수영대회가 정기적으로 열리고 있다.
 이처럼 중국인 관광객이 급증하면서 최근 금문도 중심가에는 면세점까지 등장했다. 지난해 말 면세점이 처음 개설된 것은 물론 뒤이어 올해 초에는 대형 면세품 쇼핑센터가 착공되기에 이른 것이다. 나비 모양의 중심부 아랫부분에 위치한 샹이 공항에 인접해 지어지는 7만5000㎡ 부지의 쇼핑센터는 앞으로 2년 뒤인 2013년을 완공 목표로 하고 있다. 금문도 내에서는 지금까지 사상 최대의 민간투자이면서 가장 넓은 면적의 개발 프로젝트로 꼽힌다. 최근 양안 간 경제협력기본협정(ECFA)이 발효되면서 금문도가 포탄이 날아다니던 최전방 군사기지의 긴장된 모습에서 벗어나 양안 협력과 교류의 상징으로 변모해 가고 있는 것이다.
",다음으로 들른 근처 수이터우(水頭) 항구의 분위기도 크게 다르지 않았다. 바로 대륙의 샤먼항으로 연결되는 정기 배편이 드나드는 항구다. 대만의 남부 도시인 가오슝과는 뱃길로 줄잡아 9시간이 걸린다.,Sketch
" 당시 콜론은 보류권 문제를 해결하고 한국무대에 복귀하기 위해 한국인 에이전트(존 리)를 고용했다. 
 존 리는 기자와의 인터뷰에서 “KBO의 규정을 존중한다”는 말로 운을 뗀 뒤 “하지만 콜론의 경우는 말도 안 된다”고 지적했다. 그는 이어 “만약 추신수가 그의 전 소속팀 클리블랜드와 재계약하지 않는다고 클리블랜드 구단이 추신수를 메이저리그 타 구단에서 뛸 수 없도록 5년씩이나 묶어놓으면 말이 되는가”라고 목소리를 높였다. 
 존 리 에이전트는 또 “콜론이 다시 메이저리그에 복귀하면 메이저리그 사무국을 통해 KBO에 공식 항의할 수 있는 방법이 있다. 미국 기자들을 모아놓고 기자회견도 할 수 있다. 하지만 이 일로 메이저리그 사무국까지 개입하면 이 얼마나 국제적인 망신인가. 그전에 문제가 잘 해결되길 바란다”며 KIA 측의 조속한 보류권 철회를 요구했다. 
 기자가 KBO 운영팀에 현 외국인 선수 보류권과 관련된 행정상의 미숙함을 지적하자 그들은 “앞으로 외국인 선수의 보류권을 인정할 때 해당 선수가 재계약하지 않겠다는 의사를 밝힌 관련서류 등을 확보하는 등 좀 더 합리적인 개선책을 내놓겠다”고 말했다. KIA는 결국 2012년 말 콜론에 대한 보류권을 철회했다.
 이에 반해 ‘아름다운 이별’을 선택하며 좋은 선례를 남긴 구단도 있다. 한화는 지난해 국내에서 뛰었던 투수 데니 바티스타 그리고 대나 이브랜드와의 재계약을 포기했다. 이런 경우 그동안 대다수 프로야구 팀은 재계약하지 않는 선수에게 그들이 납득할 수 없는 소액을 제시해 그들 스스로 계약하지 않게 만든 뒤 이들에 대한 보류권을 행사했다. 행여나 그들이 국내의 다른 팀으로 이적해 자신들에게 부메랑이 돼 돌아올 수 있다는 우려 때문이었다. 
",당시 콜론은 보류권 문제를 해결하고 한국무대에 복귀하기 위해 한국인 에이전트(존 리)를 고용했다. 존 리는 기자와의 인터뷰에서 “KBO의 규정을 존중한다”는 말로 운을 뗀 뒤 “하지만 콜론의 경우는 말도 안 된다”고 지적했다.,Sketch
" 그의 작은 눈은 나를 꿰뚫듯 탐색하고 있었다. 고갈된 우물같이 그는 감정이 거의 없어 보였다. 그는 변호사인 내가 들어가려는 이유를 정말 모르겠다는 얼굴 같았다. 당시만 해도 변호사는 사람들이 선망하는 직업이었다. 전국에 몇백 명 되지 않았고, 지성과 함께 안정된 수입이 보장된다고들 인식하고 있었다.
 나는 그에게 뭐라고 대답해야 할까 막연했다. 입에 발린 말이나 거짓이 통하지 않을 사내 같았다. 어설픈 소리를 했다가는 그의 조소(嘲笑)나 받을 것 같았다. 정직한 바보가 되어 정면 돌파하기로 마음먹었다.
 “비밀 정보기관이 어떤 곳인지 알고 싶어서요. 좀 더 솔직하게 말하면 한번 구경하고 싶다고 할까.”
 나의 솔직한 심정이었다. 좀 더 정직하게 말하면 권력기관의 담 안을 구경하려는 문학적 호기심이었다. 그가 나의 말을 어떻게 받아들이고 어떤 태도를 취할까 궁금했다.
 “구경할 거 별로 없어요.”
 짧지만 뭔가 핵심이 말투에 담겨 있었다. 그게 뭔지는 알 수 없었다. 그가 다시 내게 물었다.
 “변호사 하면 한 달에 얼마나 벌어요?”
 내가 돈 때문에 그곳에 가려고 하는 것인지 체크하는 것 같았다.
 “먹고살 만은 합니다.”
 내가 대답했다.
 “그러면 왜 들어오려고 해요? 그냥 살지.”
 “구경하고 싶어서 그런다니까요. 솔직하게 말한 건데 그럴듯한 명분을 만들어서 마음에 없는 거짓말을 할 걸 그랬나? 그런 거 원해요?”
 내가 되물었다.
",“비밀 정보기관이 어떤 곳인지 알고 싶어서요. 좀 더 솔직하게 말하면 한번 구경하고 싶다고 할까.” 나의 솔직한 심정이었다. 정직한 바보가 되어 정면 돌파하기로 마음먹었다. 나는 그에게 뭐라고 대답해야 할까 막연했다.,Sketch
" 한 가지 우려되는 점은 원전(原電)시설의 파괴와 그에 따른 전력수급(電力需給) 문제라고 할 수 있다. 이번 지진으로 동북지역에 있는 후쿠시마 원자력 발전소가 파괴되면서 방사능이 유출되고 있다는 뉴스가 나오고 있다. 화재로 냉각장치 파손이 발생했던 미야기현의 오나가와 원전까지 가동을 중단할 경우 동북지역은 물론 도쿄가 속해 있는 간토(關東)지방까지 영향을 받을 수밖에 없을 것이다. 동북지역의 원자력 발전용량은 일본 내 원전 발전용량의 23%, 총전력생산용량의 7%를 차지하고 있기 때문이다. 현재 66% 수준인 일본 내 원전가동률을 높인다고 하더라도 일정부분 차질을 피할 수는 없을 것이다. 도쿄전력은 이미 3월 14일부터 도쿄를 포함한 수도권의 기업과 가정을 대상으로 순차적으로 전력공급을 중단하는 ‘윤번정전(輪番停電)을 시행하기 시작했다.
 전력공급의 차질은 일본을 넘어 글로벌 경제에도 큰 충격파를 가져올 것이다. 특히 도쿄를 포함한 간토지방은 거의 모든 대기업의 본사가 있을 뿐 아니라 게이힌(京浜) 공업지대와 게이요(京葉) 공업지대 등 일본 최대의 공업지대가 위치해 있다. 
 따라서 전력공급에 심각한 문제가 생기게 되거나 강력한 여진이 간토지방에서 발생하게 되면 일본이 전 세계적으로 공급하는 부품·소재 및 기계 공급라인에 차질이 빚어지게 될 것이다. 최악의 경우 중국 등 부품 및 소재산업에서 일본의존도가 높은 나라들이 조업을 중단하게 되는 경우도 상정할 수 있다. 우리나라의 일본 수입의존도는 15.1%(2010년 기준)이지만 일본 부품·소재 수입의존도는 25%에 달하고 있다. 현재로서는 이 같은 최악의 사태가 발생하지 않기를 바랄 뿐이다. 
",이번 지진으로 동북지역에 있는 후쿠시마 원자력 발전소가 파괴되면서 방사능이 유출되고 있다는 뉴스가 나오고 있다. 도쿄전력은 이미 3월 14일부터 도쿄를 포함한 수도권의 기업과 가정을 대상으로 순차적으로 전력공급을 중단하는 ‘윤번정전(輪番停電)을 시행하기 시작했다.,Sketch
" 아프가니스탄 농민들이 재배하는 양귀비도 문제다. 양귀비는 아편의 원료인데, 가난한 농민들의 유일한 수입원은 아편용 양귀비를 재배하는 것이다. 탈레반은 아편 농사를 통해 군자금을 조달하고 있다.
 아프가니스탄 34개 주(州)에서 아편이 합법화된 주는 6개 주에 불과하다. 나머지는 모두 불법 재배이지만 정부가 이를 단속할 수 없는 상황이다. 지난해의 재배 면적은 22만4000ha(2240km²)인데, 지난 2013년에 비해 7%나 늘어나면서 사상 최대를 기록했다. 이는 국토의 34% 규모로 한반도 면적과 맞먹는다.
 아프가니스탄에서 생산된 아편은 전(全) 세계 공급 물량의 90%에 달한다. 특히 양귀비를 집중 재배하고 있는 9개 주는 탈레반이 득세하고 있는 지역들이다. 탈레반은 아편 수출로 얻은 수억 달러의 자금으로 병력을 모집하고 무기를 구입해 왔다.
 이 같은 상황을 방치할 경우 아프가니스탄은 민주정부가 뿌리를 내리더라도 마약조직과 반군들이 실질적 권력을 장악하고 있는 콜롬비아처럼 ‘마약 국가’가 될 수 있다. 미국과 아프가니스탄 정부는 그동안 대대적인 양귀비 제거작전을 벌였지만 농민들의 반발만 초래했다. 미국이 아편 근절을 위해 아프가니스탄에 쏟아 부은 자금만 76억 달러에 달한다. 농민들은 양귀비 재배 단속을 피하기 위해 관리들에게 뇌물까지 바치기도 했으나, 지금은 탈레반에 아예 보호를 요청하고 있다. 탈레반은 농민들에게 양귀비 씨앗과 농사 자금까지 제공하고 있다.
",아프가니스탄 농민들이 재배하는 양귀비도 문제다. 탈레반은 아편 농사를 통해 군자금을 조달하고 있다. 탈레반은 아편 수출로 얻은 수억 달러의 자금으로 병력을 모집하고 무기를 구입해 왔다.,Sketch
" 국민대피훈련은 대전 대덕구 동쪽 2.3km 지역에서 6.5 규모, 독도 남동쪽 97km 해상에서 8.0 규모의 지진이 일어나는 상황을 설정해 실시된다. 소방방재청의 시뮬레이션 결과 독도 인근 해상 지진 발생 시 39분 안에 울진에 7m 파고의 지진해일이 도달한다. 포항, 삼척, 강릉, 부산 등에도 0.6~3.7m 파고의 해일이 예측됐다. 이날 경북 울진에선 원전 방사능 방재훈련도 함께 실시된다.
 ―일본 원전 사고 후 최인접국인 한국을 포함해 세계 각국이 긴장하고 있습니다.
 “사고 후 방사성물질이 극미량이지만 우리나라에 오는 것은 사실입니다. 하지만 만약 큰 피해가 발생한다고 해도 기후 여건상 최인접국인 한국보다 미국이 먼저입니다. 오바마 대통령도 피해가 없을 것이라고 했고, 미국인들은 대부분 차분하게 대응하고 있습니다. 시민의식은 재난관리에서 가장 중요한 요소예요. 그런데 한국에선 많은 사람이 전문가의 의견보다 인터넷 괴담에 더 귀를 기울이죠.
 정부 차원에서 원자력태스크포스(TF)가 구성돼 기상, 식품, 해상 오염 등 전반적인 대응을 진행하고 있습니다. 하지만 아직 소방방재청이 직접 나설 단계는 아닙니다. 방사능과 관련해 소방방재청이 나설 정도면 이미 심각한 상황이 됐다는 의미죠. 분명한 사실은 이번 일에 저희가 직접 나설 일은 없다는 겁니다. 안심해도 됩니다.”
 ―일본 원전 방사능이 국내에 미치는 영향이 미미하다고 해도, 13기의 원전을 보유한 중국이 현재 원전 27기를 건설 중인 것에 대해 우려가 큽니다.
",사고 후 방사성물질이 극미량이지만 우리나라에 오는 것은 사실입니다. 하지만 만약 큰 피해가 발생한다고 해도 기후 여건상 최인접국인 한국보다 미국이 먼저입니다.,Sketch
"기자가 탄 말레이시아 국적 항공기가 지난 4월 26일 쿠알라룸푸르 국제공항에 착륙하기 위해 고도를 낮췄을 때다. 창밖으로 보이는 광활한 숲이 바람결에 푸른 바다처럼 넘실댔다. 놀란 눈으로 창밖을 바라보는 기자에게 옆자리의 말레이시아 소녀가 “야자가 아니라 팜나무 숲”이라고 일러줬다. 문외한(門外漢)으로 보이는 자(者)가 야자나무와 팜나무를 구별할 리 없다고 생각했을 것이다. 활주로에 바퀴가 닿으려고 할 때, 거대한 쓰나미(津波)가 항공기를 덮치는 착시(錯視)를 경험했다. ‘팜유(palm 油· 종려 열매에서 짜낸 기름. 주성분은 팔미틴산의 글리세라이드이며, 마가린ㆍ식용유에 쓰고 비누 따위 유지 공업의 원료로도 쓴다)의 나라’ 말레이시아에 왔다는 ‘신고식’을 치른 셈이다.
 말레이시아의 팜유산업은 말레이시아인들에게 ‘부(富)’를 상징한다. 전자, 석유화학·가스에 이어 세 번째로 비중이 큰 산업이다. 언론은 하루도 빠지지 않고 팜유에 관한 뉴스를 전하고 있고, 주가지수와 환율을 전하듯 외신은 매일 팜유 시장 가격을 속보로 전한다. 
 말레이시아는 세계 팜유 물량의 40% 이상을 공급한다. 인도네시아와 함께 전(全)세계 팜유 생산의 87%를 차지한다. 지난해 1t당 평균 770달러였을 때, 중국·인도·EU를 상대로 한 수출액만도 318억 링깃(약 8조6000억원)이었다고 한다. 인도네시아는 2009년 2000만t의 팜유를 생산했고, 말레이시아는 1750여만t을 생산했다. 말레이시아의 팜농장 규모는 2009년 기준 약 469만ha다. 인도네시아와 함께 전세계 재배면적의 79%를 차지한다. 
","말레이시아의 팜유산업은 말레이시아인들에게 ‘부(富)’를 상징한다. 전자, 석유화학·가스에 이어 세 번째로 비중이 큰 산업이다. 언론은 하루도 빠지지 않고 팜유에 관한 뉴스를 전하고 있고, 주가지수와 환율을 전하듯 외신은 매일 팜유 시장 가격을 속보로 전한다.",Sketch
" 한국인에게 일본은 ‘없다’와 ‘있다’의 극단 속에 놓인 나라로 해석된다. 중간이 없다. 필자는 ‘없다, 있다’로 나눠진 양극단 모두가 옳다고 본다. 보는 각도에 따라 전부 옳을 수 있기 때문이다. 있다, 없다가 갖는 나름의 논거는 공기를 통해 결정하는 일본인의 의식을 살펴보면 한층 분명하게 와닿는다.
 먼저 ‘없다’를 보자. ‘분명한 원칙이나 가치도 없이 귀신 잡는 식의 공기를 통해 방향을 결정하고 나아가는 근본이 없는 민족’, ‘아무리 경제대국이고 문화국민으로 비쳐도, 법이나 명확한 판단도 없이 공기에 근거해 앞으로만 나아가는 단세포 섬나라 민족’ ….
 반대로 ‘있다’는 어떨까? ‘공기에 의해 결정된 방침을 철저히 그리고 빠르게 실현시켜 나가고, 그 결과를 주변에 효과적으로 확산시켜 나가는 각론에 강한 민족’, ‘한번 결정하면 그대로 밀고 나가고, 개인적 차원이 아닌 사회적 국가적 차원에서 이뤄지는 집단의 힘’ ….
 일본의 우향우 바람은 결코 한순간의 미풍(微風)에 그치지 않을 것이다. 점점 강도를 더해갈 것이다. 일본 내 많은 지식인은 미국의 세계패권이 실질적으로 끝났다고 보고 있다. ‘미국을 넘어서는 국가창조’가 아니라, ‘미국 없이도 독자행보가 가능한 나라’로 만들자는 것이 일본 지식인의 공통인식이다. 방향은 내셔널리즘이다. 한국인에게 일본의 내셔널리즘은 국수주의(國粹主義), 군국주의로 와닿는다. ‘공기’에 따라 한순간에 변하는 일본은 한국이 우려하는 방향으로 나가고 있다.
",일본의 우향우 바람은 결코 한순간의 미풍(微風)에 그치지 않을 것이다. 점점 강도를 더해갈 것이다.,Sketch
" 2005년부터 독일 총리로 재직 중인 앙겔라 메르켈은 동독 태생이다. 동서독 분단 후 동독으로 이주한 개신교 목사의 딸로 태어나 라이프치히대학에서 물리학 박사 학위를 받고 통일 전까지 물리화학연구소 연구원으로 근무했다.
 메르켈은 1989년 베를린장벽이 무너진 후 민주개혁당 소속으로 동독의 최초이자 마지막 자유총선에 출마해 국회의원에 당선됐으며, 마지막 동독정부인 데메지에르 정부의 대변인을 지냈다. 
 통일 후 내각에 동독 출신의 젊은 여성 정치인이 ‘필요’했던 헬무트 콜 총리는 메르켈을 연방여성청소년부 장관, 환경부 장관으로 발탁했다. 때문에 그에게는 한동안 ‘콜의 양녀(養女)’라는 말이 따라다녔다. 
 1998년 기독교민주당(기민당)이 총선에서 패배한 후, 메르켈은 기민당 최초의 여성 사무총장이 됐다. 콜 전 총리의 불법 정치자금 스캔들이 터지가 메르켈은 기민당이 진상을 밝히고 과거와 단절해야 한다는 내용의 글을 신문에 기고해 세상을 놀라게 했다.
 2000년 콜 총리의 후계자였던 볼프강 쇼이블레마저 정치자금 스캔들에 연루되어 낙마(落馬)하자, 메르켈은 그해 4월 기민당 대표로 선출됐다. 당내 거물 정치인들로서는 불법 정치자금 스캔들로 얼룩진 당의 이미지를 쇄신하고 당 체제를 정비하기 위한 ‘시한부 대표’로 그를 선택한 것이었다. 하지만 메르켈은 그해 9월 원내대표까지 겸하면서 당을 장악했고, 2002년과 2004년 당 대표로 다시 선출됐다.
","2005년부터 독일 총리로 재직 중인 앙겔라 메르켈은 동독 태생이다. 메르켈은 1989년 베를린장벽이 무너진 후 민주개혁당 소속으로 동독의 최초이자 마지막 자유총선에 출마해 국회의원에 당선됐으며, 마지막 동독정부인 데메지에르 정부의 대변인을 지냈다. 1998년 기독교민주당(기민당)이 총선에서 패배한 후, 메르켈은 기민당 최초의 여성 사무총장이 됐다.",Sketch
"2008년 미국 월가의 금융파동 이후 국제사회의 화두는 미·중시대(G2)로 요약된다. 중국의 경제규모가 2010년 일본을 앞질렀고 2025년경에는 미국을 추월할 것이라는 전망 때문이다. 팍스 차이메리카(Pax Chimerica)라는 신조어도 등장했다. 신자유주의를 등에 업은 워싱턴 컨센서스는 저물고, 경제성장을 우선하는 베이징 컨센서스가 떠오르고 있는 것이다. 국내적으로는 부상하는 중국과 쇠퇴하는 미국 사이에 샌드위치 된 한국의 외교, 안보전략에 대한 우려가 높아지고 있다.
 중국과 미국은 한반도의 현재와 장래에 가장 큰 영향을 줄 수 있는 나라이기 때문에 우리에게 보다 민감하게 인식되는 경향이 없지 않다. 그런 만큼 G2에 대해 좀 더 냉정하게 살펴볼 필요가 있다. 미국과 중국은 이중적 관계를 갖고 있다. 정치적으로는 이해가 충돌하는 갈등 관계이지만 경제적으로는 상호의존 관계에 있다. 중국은 미국과의 무역으로 돈을 벌고 잉여 달러로 미국의 국채를 사들이는 상호보완적 구조를 갖고 있다. 한 배에 타고 있는 불편한 관계라고 볼 수 있다.
 미국과 중국은 경제력, 군사력, 과학기술, 소프트파워 등 종합적인 국력을 고려할 때 여전히 큰 차이를 보이고 있다. 중국의 1인당 국민소득은 5000달러 수준으로 미국의 약 10분의 1 정도이다. 미국의 국민총생산(GNP)은 세계총생산의 약 4분의 1로 독일, 영국, 프랑스, 이탈리아의 합보다 많다. 중국이 이제까지와 같이 빠른 경제성장 속도를 유지하고 성장에 따른 지역 간, 계층 간 부의 불균형 문제를 해소하면서 소득증대에 따른 자유 민주화의 사회적 확산을 잘 관리해 나갈 경우, 2030년경에는 미국의 패권을 위협할지 모른다. 그러나 아직은 미국이다.
",2008년 미국 월가의 금융파동 이후 국제사회의 화두는 미·중시대(G2)로 요약된다. 중국의 경제규모가 2010년 일본을 앞질렀고 2025년경에는 미국을 추월할 것이라는 전망 때문이다.,Sketch
" 1937년 8월 22일 중국공산당 중앙위원회(중공중앙)는 산시(陝西)성 뤄촨(洛川)현에서 중공중앙정치국확대회의를 연다. 이를 뤄촨회의라 한다. 여기서 ‘일본제국주의를 타도하라’ ‘항일을 위해 민족은 단결하라’는 〈중국공산당항일10대강령〉을 결의한다. 하지만 이는 인심을 장악하기 위한 선전문구에 불과했다. 그 이면으로는 ‘일본군과의 정면충돌은 피하라’는 명령이 내려졌다.
 당시 홍군 제4방면군 군사위원회 주석이던 장궈타오(張國燾)의 회상록에 따르면 마오쩌둥은 “애국주의에 현혹되면 안 되며 전선(前線)에서 항일영웅이 돼서는 안 된다”는 지침을 내린다. 그러면서 구체적으로 전력(戰力)의 70%는 공산당의 발전을 위해 사용하고, 20%는 (국민당과의) 타협을 위해, 나머지 10%는 대일(對日)작전에 사용하라고 지시했다.
 일본군과 용감하게 싸워 팔로군(八路軍)이 강하다고 알려지면 일본군이 전력을 집중시킬 위험이 있기 때문에 제1선에 나서서 전투하는 것을 엄금(嚴禁)했다.
 그러나 전장(戰場)의 장수들은 적을 이겨 전과(戰果)를 올리고 싶은 결기가 있을 수밖에 없었다. 대표적인 사례가 펑더화이(彭德懷)의 백단대전(百團大戰)이다. 이는 펑더화이 팔로군 부총사령관이 백 개의 단(團)을 조직해 1940년 8월 일본군과 정면에서 싸운 전투로 일본군의 보급망에 커다란 손실을 입히는 등 큰 전과를 올렸다. 하지만 마오쩌둥은 펑더화이에게 “그 정도 눈에 띄는 전투를 하면 안 된다”고 격하게 질책했다.
",1937년 8월 22일 중국공산당 중앙위원회(중공중앙)는 산시(陝西)성 뤄촨(洛川)현에서 중공중앙정치국확대회의를 연다. 이를 뤄촨회의라 한다. 여기서 ‘일본제국주의를 타도하라’ ‘항일을 위해 민족은 단결하라’는 〈중국공산당항일10대강령〉을 결의한다.,Sketch
" 한나라 건국 과정에 소하와 조참이 있어 나라를 안정시켰다면 조선에서 이에 해당하는 관계는 조준(趙浚・1346~1405년)과 김사형(金士衡・1341~1407년)이다. 조준은 고려말 혼란기에 태어났는데 증조(曾祖)는 조인규(趙仁規)로 영의정에 해당하는 문하시중(門下侍中)을 지냈고 아버지 조덕유(趙德裕)는 호조판서에 해당하는 판도판서(版圖判書)를 지냈다. 갑인년(甲寅年・1374년) 과거(科擧)에 합격해 벼슬길에 들어섰다. 이해는 공민왕이 죽던 해다. 고려말 대혼란기가 시작되고 있었다.
 겸손한 성품에다 관리로서의 이재(吏才)도 뛰어났기에 빠른 승진을 거듭해 형조판서에 해당하는 전법판서(典法判書)에 올랐다. 그리고 우왕 9년이던 계해년(癸亥年・1383년) 밀직제학(密直提學)에 임명됐다. 조선시대로 치자면 승정원 승지가 된 것이다. 그러나 가까이서 지켜본 우왕의 무능과 권간(權奸)의 발호에 실망해 조준은 벼슬을 버리고 우왕 말년까지 4년 동안 은둔생활을 하면서 경사(經史)를 공부하며 윤소종(尹紹宗), 조인옥(趙仁沃) 등과 교유하면서 세상을 관망했다.
 조준을 다시 세상으로 불러낸 것은 무진년(戊辰年・1388년)에 일어난 이성계(李成桂) 장군의 위화도 회군(回軍)이었다. 이성계는 회군에 성공해 조정을 장악하고서 쌓인 폐단을 쓸어버리고 모든 정치를 일신(一新)하려고 했다. 이때 조준이 중망(重望)이 있다는 말을 듣고 불러들여 함께 일을 이야기해 본 다음 지밀직사사(知密直司事) 겸 사헌부 대사헌(司憲府大司憲)으로 발탁했다. 실록에 따르면 이성계는 조준에게 “크고 작은 일 없이 모두 물어서 했다”고 한다. 조준도 감격하여 “생각하고 아는 것이 있으면 말하지 아니함이 없었다”고 기록하고 있다. 조준은 뜻도 컸지만 일에도 밝았다. 정치와 정책 모두에 능한 인물이었다.
",조준은 고려말 혼란기에 태어났는데 증조(曾祖)는 조인규(趙仁規)로 영의정에 해당하는 문하시중(門下侍中)을 지냈고 아버지 조덕유(趙德裕)는 호조판서에 해당하는 판도판서(版圖判書)를 지냈다. 갑인년(甲寅年・1374년) 과거(科擧)에 합격해 벼슬길에 들어섰다.,Sketch
