,Summary,Passage,Style
206,그래서 다 합쳐 15개의 골격을 박스에 넣어 쿤밍으로 돌려보냈죠. 어쩌면 이 뼈는 보호동물들을 대량학살한 증거일 수도 있습니다.,"그래서 다 합쳐 15개의 골격을 박스에 넣어 쿤밍으로 돌려보냈죠.
어쩌면 이 뼈는 보호동물들을 대량학살한 증거일 수도 있습니다.
하지만 이러한 사실과는 별개로 과학자들이 황금원숭이를 연구할 수 있는 첫 번째 기회를 주었습니다.
아울러 황금원숭이가 어떻게 설산에서 살아남을 수 있었는지 파악할 수 있는 단서도 제공했습니다.
뼈를 살펴보면 황금원숭이가 나뭇잎을 먹는 종치고는 꽤 크다는 것을 알 수 있습니다.
아시아와 아프리카 종의 거의 두 배만한 크기입니다.
그런데 이 원숭이의 얼굴을 자세히 보면 다른 원숭이와는 뭔가 차이가 있는데요.
코뼈가 없습니다.",Painterly art
207,치아 탄 박사는 회색황금원숭이의 서식지가 항상 구름이 끼는 산 정상이다보니 빛이 거의 없는 조건에 적응한 결과라고 주장합니다.,"그래서 어둠 속에서 먹이를 찾아다니는 사진은 뜻밖의 성과입니다.
우리는 구이저우 회색황금원숭이를 통해 새로운 사실을 발견했습니다.
이들은 빛이 거의 없는 조건에서도 잘 볼 수 있는 능력을 가지고 있어서 야간의 어둠 속에서도 돌아다닐 수 있어요.
치아 탄 박사는 회색황금원숭이의 서식지가 항상 구름이 끼는 산 정상이다보니 빛이 거의 없는 조건에 적응한 결과라고 주장합니다.
회색황금원숭이는 자신의 환경에 너무나 잘 적응하고 있어요.
그들의 활동시간이 늘어나면 자연히 먹이를 얻을 수 있는 시간도 많아지죠.
치아 탄 박사 팀이 얻은 회색황금원숭이의 행동 데이터는 놀라울 정도입니다.",Painterly art
208,구이저우 회색황금원숭이는 매우 위험에 처해 있어요. 우리도 그들 가까이 가는 것을 최대한 피하고 있습니다. 때문에 그들은 사람들을 항상 두려워할 거예요.,"또한 판징샨에 대한 새로운 사실도 확인을 할 수 있었습니다.
핵심, 핵심 연구지역으로 들어가는 관광객들의 사진도 있고요.
구이저우 회색황금원숭이는 매우 위험에 처해 있어요.
우리도 그들 가까이 가는 것을 최대한 피하고 있습니다.
때문에 그들은 사람들을 항상 두려워할 거예요.
또한 사냥꾼이 왔을 때는 언제 피해야 하는지 알고 싶어합니다.
현재 이곳 지역민들이 회색황금원숭이의 서식지를 마음대로 들락거리는 상황.
치아 탄 박사는 회색황금원숭이에 대한 지역민의 인식 부족을 안타까워 하고 있습니다.
판징샨의 회색황금원숭이를 구하는 것은 자연상태를 보존해야지만 가능할 것입니다.",Painterly art
209,모두 알다시피 푸틴은 KGB 요원 출신인만큼 그 습관이 남아 있었기 때문에 어떤 경호원들보다 제일 먼저 반응했습니다.,"모두 알다시피 푸틴은 KGB 요원 출신인만큼 그 습관이 남아 있었기 때문에 어떤 경호원들보다 제일 먼저 반응했습니다.
제가 옷을 벗고 그를 향해 뛰기 시작했을 때 그는 엄지손가락 2개를 치켜 들어 보였습니다.
그는 그 상황을 즐긴 것 같았고 가면 같은 그의 얼굴은 완전히 일그러졌지만 진정한 KGB 요원처럼 반응했습니다.
우리는 독재자는 꺼지라고 소리쳤습니다.
우리는 푸틴이 러시아에서 독재를 한다는 것과 그의 엄욱한 정책으로 국민을 통제하며 또한 유럽으로 가는 가스관과 다른 조약들을 통해 독일을 통제하고 있다고 소리쳤습니다.
그리고 우크라이나와 다른 유럽 국가들에게도 영향을 미치려고 하는 것에 대해 비판했습니다.",Painterly art
210,그 서비스에 대한 경쟁력을 사실 삼성전자가 조금 더 치밀하고 견고하게 고민하지 못하면 샤오미한테 중국시장에서 계속 밀릴 수밖에 없다고 생각합니다.,"사실 어떻게 보면 하드웨어 경쟁력을 점점 더 어디에서 찾아야 될 것이냐.
고객은 하드웨어를 커머넌티노즈, 생필품으로 갖고 다니지만 그 생필품에서 사실 얻고 싶어하는 니즈가 점점 더 서비스에 대한 니즈가 커질 거다.
그 서비스에 대한 경쟁력을 사실 삼성전자가 조금 더 치밀하고 견고하게 고민하지 못하면 샤오미한테 중국시장에서 계속 밀릴 수밖에 없다고 생각합니다.
우리가 바라봐야 될 문제 본질은 스마트폰이 아니고 미래세상이죠.
이것이 사람의 생활, 학습, 일 이런 인간의 생활하고 어떻게 융합되어나가느냐.
여기에 필요한 것이 뭐냐하면 하드웨어도 융합되고 소프트웨어도 융합되고 복합적으로 융합되는 초연결 구도로 가게 됩니다.
요즘 얘기하는IOT부터 시작해서 이 모든 것들이 다 연결되는 구조로 가게 되죠.",Painterly art
211,풍류가 스며 있는 우리 풍속화가 어떤 것이고 그 풍속화가 전하는 풍류의 흥취가 또 어떤 것인지 오늘 만끽할 수 있는 쪽으로 제가 설명을 드리도록 하겠습니다.,"평소에 그림을 보시는 것과 조금 다르게 그림 속에서 음악을 만나실 수 있는 날입니다.
풍류가 스며 있는 우리 풍속화가 어떤 것이고 그 풍속화가 전하는 풍류의 흥취가 또 어떤 것인지 오늘 만끽할 수 있는 쪽으로 제가 설명을 드리도록 하겠습니다.
이 작품은 송나라의 나대경이라는 문인이 산중에서 편안히 은거하면서 아주 혼자서 독거하는 즐거움을 표현한 그림인데요.
그림에서 보이시겠지만 한 칸짜리 집이고 그 위에 기와를 올린 조그마한, 아주 소박한 집인데 그 안에서 잠자는 사나이의 방 안에 보면 전부 서책이 말입니다.
가득 들어 있습니다.
물론 마당에는 학이 있고 그 다음에 다동이 차를 끓이고 있는데.",Painterly art
212,움츠려있던 주문진항 구석구석으로 활기가 번져 나갑니다. 상인들도 바빠졌죠. 모처럼 화창해지자 관광객들이 몰려듭니다.,"이 선장님은 어선까지 말썽이라는군요.
하루 한날 마음 편한 적 없지만 주문진에서 나고 자란 바다 사나이가 동해 바다를 떠날 수 없는 이유가 있습니다.
날씨가 롤러코스터를 타네요.
잘하면 내일 출항할 수 있겠는데요? 모처럼 화창해지자 관광객들이 몰려듭니다.
그러게, 올해 장마가 너무 길었었어요.
파란 하늘이 더 반가운 건 항구 사람들이죠.
고맙습니다.
움츠려있던 주문진항 구석구석으로 활기가 번져 나갑니다.
상인들도 바빠졌죠.
왜요, 잘생겼는데.
칠수 씨 약간 닮은 듯? 동생이에요.
저러면 무섭지.
저러면 무섭지.
해치지 않아요.
형님들은 용기 있네.
진짜 실화.
군침 돕니다.
뱃길이 열려야 살길이 열리고.
어부가 웃어야 상인도 웃고 손님도 웃을 수 있는 이곳.
주문진항은 그런 곳이죠.
맛있겠네요.",Painterly art
213,거 가대교를 건너 해안도로를 따라 001시간 남짓 달리면 바람의 언덕을 만날 수 있는데요. 산책로를 따라 언덕을 오르면 푸른 초원 위 풍차의 모습이 이국적입니다.,"산도 바다도 온통 푸릅니다.
바다와 바람이 사람을 부르고 싱싱한 해산물들이 입맛을 돋웁니다.
시장에는 신선한 먹거리들이 가득한 이곳.
남쪽 바다를 품은 거제와 통영.
그곳에서 이제 막 다가온 여름을 만납니다.
거가대교 옆에서 함께 여행할 특별한 친구를 만났습니다.
스리랑카를 떠난 지 15년.
타국 생활로 많이 지쳤을 내 언니,
이레샤를 위해서 꼭 함께 여행해 보고 싶었습니다.
이번 여행지는 한려수도 동쪽 끝, 거제와 통영인데요.
우리는 먼저 하늘과 맞닿은 푸른 섬,거제로 향했습니다.
이레샤 언니에게 한국의 여름을 보여주고 싶어 찾아온 거제.
거 가대교를 건너 해안도로를 따라 001시간 남짓 달리면 바람의 언덕을 만날 수 있는데요.
산책로를 따라 언덕을 오르면 푸른 초원 위 풍차의 모습이 이국적입니다.",Painterly art
214,장어로 배를 든든히 채우고 고창에서 유명한 선운산으로 향합니다. 선운산의 이름은 구름 속에서 참선을 한다는 뜻이랍니다.,"열심히 먹고 열심히 보고.
나를 위한 여행은 계속됩니다.
장어로 배를 든든히 채우고 고창에서 유명한 선운산으로 향합니다.
선운산의 이름은 구름 속에서 참선을 한다는 뜻이랍니다.
이 징검다리는 속세에서 선계로 넘어가는 길목이 아닐까 이런 생각을 잠시 해 봤는데요.
산길을 001시간 정도 올라 선운사 도솔암에 도착했습니다.
도솔암에서 바라보는 주변 봉우리들의 자태는 정말 웅장했습니다.
드디어 여행의 마지막 여정.
선운산에서 내려와 드넓은 고창 초원에 펼쳐진 농장을 찾아갑니다.
이 농장은 여러 가지 농촌 체험을 할 수 있는 곳인데요.
농장에서 나오는 우유와 고기로 치즈와 소시지 등을 직접 만들어볼 수 있습니다.
저희가 도착했을 때도 이미 많은 가족들이 와 있었는데요.
아이들이 특히 재미있어하는 모습이었습니다.
소시지를 보자마자 우리는 즉시 두 팔을 걷어부쳤습니다.
그래요.
우리는 엄마였던 겁니다.",Painterly art
215,보성의 여러 다원에서 관광객이 직접 차를 만들 수 있도록 체험관을 운영하고 있다네요. 체험관에서는 일반 차와는 달리 한김 쪄낸 찻잎을 절구로 빻은 후 손으로 모양을 빚었습니다.,"주연이는 탈북해서 한국에 들어온 지 얼마 안됐답니다.
국내 여행도 처음이라는데요.
음식 얘기 빼고는 통할 게 없어 보이는 이 아가씨.
제가 이번 여행을 마음 편하게 할 수 있을까요?
세계의 아름다운 풍경 31선에 들었다는 멋진 다원에서 우리의 어색한 여행이 시작됐습니다.
찻잎은 봄에만 따는 줄 알았는데 지금도 한창 일을 하고 계시더라고요.
저희도 일손을 좀 보탰습니다.
금방 딴 찻잎을 들고 오는 중입니다.
보성의 여러 다원에서 관광객이 직접 차를 만들 수 있도록 체험관을 운영하고 있다네요.
체험관에서는 일반 차와는 달리 한김 쪄낸 찻잎을 절구로 빻은 후 손으로 모양을 빚었습니다.
이렇게 빚어 숙성을 시키는데요.
보통 엽전 모양으로 만들어서 전차라고 부른다네요.",Painterly art
216,소백산백 기슭에 자리 잡은 예천은 물이 맑고 인심이 좋은 고장이라 불렸죠. 물이 달아서 단솔 예자를 쓰는 예천에는 물 덕분에 유명해진 마을이 있습니다.,"소백산백 기슭에 자리 잡은 예천은 물이 맑고 인심이 좋은 고장이라 불렸죠.
물 맛이 좋아 그 이름마저 단샘인 땅으로 여행을 떠납니다.
러시아에서 온 안젤리나입니다.
태어난 곳은 다르지만 한국을 사랑하고 한국에 대해 더 알고 싶어 하는 마음은 똑같습니다.
전통과 문화가 살아 있는 경상북도 예천군에서 물 좋은 여행이 시작됩니다.
물이 달아서 단솔 예자를 쓰는 예천에는 물 덕분에 유명해진 마을이 있습니다.
용이 승천했다는 전설이 있는 비룡산에서 마을을 한눈에 바라볼 수 있다죠.
전망대로 가는 동안 회룡포에 대한 설명도 들을 수 있었는데요.
비룡산에서 용이 승천할 때 마을을 한 번 휘감고 지나간다고 해 붙여진 지명인데요.",Painterly art
217,외국인이라서 그런 건지 모르겠는데 안채 옆의 텃밭에는 각종 쌈채소들을 키우는데. 숙박객들은 자유롭게 이용할 수 있습니다.,"손님들과 함께 나눠 먹을 가마솥 밥을 짓기 위해서입니다.
이렇게 놔두면 밥이 맛있게.
지금 김이 모락모락 나죠.
덕분에 또 하나 배워 갑니다.
외국인이라서 그런 건지 모르겠는데 안채 옆의 텃밭에는 각종 쌈채소들을 키우는데.
숙박객들은 자유롭게 이용할 수 있습니다.
상추, 케일.
저녁 먹을 생각에 기분이 좋아진 두 사람.
흥을 감추지 못하는데요.
그사이에 밥이 다 지어졌습니다.
구수함이 입안에 가득 퍼지는데요.
특별한 반찬이 없어도 꿀맛입니다.
원하는 손님은 바비큐도 할 수 있습니다.
예천까지 왔는데.
쌈 싸는 것이 서툰 두 사람에게 집주인의 손맛은 덤이죠.
고마운 마음을 전하고 싶은 안젤리나.
자신의 장기를 살립니다.
150년 고택에 활기가 돋습니다.
좋은 집에는 많은 사람들이 드나들어야 더욱 좋은 곳이 된다고 하죠.",Painterly art
218,수원화성 축성 때 쓴 거중기입니다. 이처럼 새로운 기술과 장비를 이용해최대 효과를 거뒀습니다. 도르레 원래를 이용해 작은 힘으로 벽돌을 올리는 건데요.,"수로 위에 지어진 화홍문은 수원화성의 북쪽 수문으로 수원천의 범람을 막았죠.
200여 년이 지나도 감탄하게 만드는 수원화성.
축성에 비밀이 있습니다.
수원화성 축성 때 쓴 거중기입니다.
도르레 원래를 이용해 작은 힘으로 벽돌을 올리는 건데요. 이처럼 새로운 기술과 장비를 이용해최대 효과를 거뒀습니다.
연무대에서는 1795년 시험이 재현됐습니다.
다리오와 안드레아스도 도전에 나섰는데요.
철전이라는 화살입니다.
화살이 날아간 거리는 재는데요.
100보.
그리스 전사 안드레아스.
이제 기회는 한 번뿐.
그런데 무슨 일인가요?
시험감독관이 갑자기 신분을 확인하고 있습니다.",Painterly art
219,소설 토지는1970년대부터 여러 편의 영화와 드라마로 제작됐습니다. 드라마 세트장이 들어서면 이야기 속 인물들을 만날 것 같은 기분 좋은 상상에 빠지는데요.,"지리산자락 아래 작은 집들이 정답게 들어 앉은 곳.
슬로시티로 유명한 하동 악양마을입니다.
시간조차 천천히 흐르는 이곳은 어떤 이야기를 품고 있을까요? 하동 악양면 일대는 박경리 선생의 소설 토지의 배경이 된 곳이기도 합니다.
소설 토지는1970년대부터 여러 편의 영화와 드라마로 제작됐습니다.
드라마 세트장이 들어서면 이야기 속 인물들을 만날 것 같은 기분 좋은 상상에 빠지는데요.
여행자들의 발길이 끊임없이 이어지는 곳, 주인공 서희가 살던 최참판댁입니다.
평사리의 대지주 최치수의 가옥입니다.
조선 시대 반가의 전형적인 모습인데요.",Painterly art
220,선유도해수욕장을 찾았습니다. 출발대에 섰습니다. 질끈 감았던 눈을 떠 보니 선유도의 비경이 한눈에 들어옵니다.,"해안선을 따라 활처럼 휘어진 백사장.
선유도해수욕장을 찾았습니다.
막상 올라가서 보니 헛웃음만 나옵니다.
높이 45m.
출발대에 섰습니다.
질끈 감았던 눈을 떠 보니 선유도의 비경이 한눈에 들어옵니다.
겁이 많은 요아킴도 드디어 출발합니다.
두 발 아래 짙푸른 바다가 펼쳐지는데요.
700여 미터 하늘길을 달려갑니다.
요아킴 생애 첫 도전이었다죠? 물결이 잔잔한 고군산군도.
아직 못 가본 섬이 많습니다.
고군산군도의 또 다른 풍경이 궁금한데요.
근사한 요트를 타고 한 바퀴 둘러볼 참입니다.
60여 개의 크고 작은 섬으로 이루어진 고군산군도.
한때 1000가구가 넘는 주민들이 고기잡이를 하며 살았다는데요.
서해바다가 가장 아름다운 시간입니다.",Painterly art
221,이건 대장동 의혹 특검은 지금 민주당은 현재로서는 받을 생각이 없는 거 같아요. 끝까지 이거는 민주당이 이거를 받기 어려울 거라고 보십니까?,"그러면 현재 나와있는 잠깐만요. 
특검 관련된 여론조사 결과 한 번 보여주시겠습니까? 준비가 돼 있죠? 이거 한 번 보여드릴게요. 
대장동 의혹에 대한 특검 도입에 대한 여론조사 저희 KBS가 실시한 건데 한 번 보여주시겠습니까? 왼쪽 보이시죠? 대장동 의혹 특검 도입에 대해서 필요하다가 64.5%. 
3분의 2 정도의 국민여론이 특검 도입에 찬성하는 여론이 있고요. 
대선 이슈에 대장동 의혹이 영향이 있을 거라는 여론도 역시 과반을 지금 보고 계시고 있습니다만 이 의원님, 이거 어떻습니까? 이건 대장동 의혹 특검은 지금 민주당은 현재로서는 받을 생각이 없는 거 같아요. 
끝까지 이거는 민주당이 이거를 받기 어려울 거라고 보십니까? 어떻습니까, 그러면?",Painterly art
222,BBK 문제는 개인과 개인의 출자에 관한 문제였지만 이 부동산 문제는 교육문제와 더불어서 정말 국민의 역린을 건드린 거거든요. 그런데 이 대장동 이재명 게이트는 이재명 지사가 성남시장을 하면서 설계를 했고 결재를 했고 총 감독한 거예요.,저는 동의하기가 좀 어렵죠. 왜 그러냐면 BBK하고 부동산 문제는 분명히 다릅니다. BBK 문제는 개인과 개인의 출자에 관한 문제였지만 이 부동산 문제는 교육문제와 더불어서 정말 국민의 역린을 건드린 거거든요. 그런데 이 대장동 이재명 게이트는 이재명 지사가 성남시장을 하면서 설계를 했고 결재를 했고 총 감독한 거예요. 그리고 심복 중에 심복이고 측근 중에 측근인 유동규 본부장을 시켜가지고 이 어마어마한 사건이 일어난 거거든요. 그러기 때문에 여기엔 엄청난 배임 문제가 있습니다. 이 배임에 대한 총책임은 누가 있는가. 무조건 시장한테 있는 거예요. 시장의 결재가 없으면 모든 것들이 이루어질 수가 없거든요. 그런데 바로 1조에 가까운 부동산 개발이익을 7명한테 이걸 넘겨준 거란 말이죠. 그렇기 때문에 이에 대한 배임의 법적 문제가 나왔었을 때 옛날 노무현 대통령의 지지율이 낮아가지고 흔들릴 때 후보교체론에 대한 문제하고 법적 책임을 져야 되는 엄청난 대장동 이재명 게이트하고는 굉장히 성격이 달라요. 그러기 때문에 아마 제가 봤었을 때는 이낙연 후보 같은 경우가 대통령께서 속상해하실 거라고 하는 그런 함축적인 말 속에 이게 굉장한 의미가 있다. 그리고 이거는 법적으로 굉장히 우리 김 의원님이 말씀하셨지만 앞으로 자금의 흐름을 추적 해본다든지 여러 가지 결재에 대한 서류라든지 또 많은 증언들이 나올 거고 하기 때문에 굉장히 아주 심각하게 봐야 된다고 생각하고요. 또 정치적인 집단들이 결사체를 이루어서 무슨 문제가 있었을 때는 이게 보완이 됩니다. 그러나 여기는 이익집단들이 모인 거예요. 서로 이익을 나누기 위해서 싸우다가 나온 문제기 때문에 과연 이 문제가 법적으로 갈 수밖에 없지 않겠나라고 생각해봅니다.,Painterly art
223,"96명, 100명 정도의 파벌인데 거기 호소다파라고 이름은 그렇지만 사실상 아베파라고 불립니다. 그러니까 기시다 쪽에 투표를 한 거죠. 그리고 또 단적으로 말해서 아베는 킹메이커로 다시 돌아왔다, 킹메이커로. 그거는 아베라기보다 아베 전 총리가 미칠 수 있는 파벌에 대한 영향력이죠.","그거는 아베라기보다 아베 전 총리가 미칠 수 있는 파벌에 대한 영향력이죠. 그러니까 호소다파라는 파벌이 있는데요. 96명, 100명 정도의 파벌인데 거기 호소다파라고 이름은 그렇지만 사실상 아베파라고 불립니다. 100명 정도가 이번에 마지막은 거의 기시다를 지원한 것입니다. 그러니까 기시다 쪽에 투표를 한 거죠. 382표의 국회의원표에 기사다파가 그렇게 100표 정도 가니까 그것도 다 아베의 입김이 상당히 많았고요. 그리고 또 단적으로 말해서 아베는 킹메이커로 다시 돌아왔다, 킹메이커로. 그것은 1년 정도는 니카이 간사장이라는 사람이 오히려 킹메이커 역할을 했고 스가 총리도 니카이 간사장이 만들어낸 사람이었지만 그러나 이번에 다시 기시다 후미오, 또 기시다 후미오가 혹시 안된다면 다카이치 사나에라는 여성을 표면적으로는 이번에 지원했기 때문에 이 두 사람 중 한 사람을 총재 자리에 앉혀놓고 그 다음에 총리가 되지 않습니까, 그 사람들이? 그 경우 자신의 영향력이 남을 수가 있기 때문에 결국은 마크 정치라는 부분에서 아베, 아소. 아소도 두 번째 파벌을 갖고 있기 때문에 이 파벌은 한국의 계파하고 전혀 다르고요.",Painterly art
224,처벌하는 것보다는 오히려 북한의 행동을 올바르게 만들어주는 게 제재의 목적이 아닐까. 저는 그렇게 보고요.,"사실 제재라고 하는 것이 제재의 목적이 뭘까요? 제재의 목적은 나쁜 행동을 했으니까 처벌하는 거라고만 우리가 생각하는 분들이 있는데요. 처벌하는 것보다는 오히려 북한의 행동을 올바르게 만들어주는 게 제재의 목적이 아닐까. 저는 그렇게 보고요. 그거는 대량살상무기를 개발하지 말고 포기하고 핵 실험도 하지 말고 그런 행동을, 좋은 행동을 유도하기 위해서 제재를 가한 것이고 지금 사상 최대의 제재가 가해지고 있어서 제재 때문에 이제 북한이 대화에 안 나오고 있습니다. 그렇다면은 미국의 입장에서 생각할 때 결국은 북핵문제 해결이 중대한 문제라고 생각을 하면 제재를 통해서 북한을 참다운 국가로 인도하는 것, 참다운 것까지는 바라지도 않고 뭐 정상국가로 인도한다.",Painterly art
225,이런 신병 확보를 하지 않고 증거인멸이 지금 이루어질 수도 있는 그런 사항들을 놓치고 있다는 거지요. 그래서 저는 지금의 검찰을 좀 신뢰하기가 어렵다 하는 거고요.,"우리 홍 의원님 말씀이 그렇게 틀린 거는 아닌데 납득이 안 가는 부분이 있거든요. 무슨 말인가 하면 지금 언론에서도 계속 2주째 나오고 있고 이 사건을 인지한 게 5개월이 넘었지 않습니까? 그러면 빨리 검찰에서 관련자들을 갖다가 신병 확보를 해야 되는데 남 모 변호사는 벌써 외국으로 날랐습니다. 이런 신병 확보를 하지 않고 증거인멸이 지금 이루어질 수도 있는 그런 사항들을 놓치고 있다는 거지요. 그래서 저는 지금의 검찰을 좀 신뢰하기가 어렵다 하는 거고요. 그래서 여야가 이걸 빨리 특검법을 해서 빨리, 이론이 제기가 없지 않습니까? 이재명 지사는 1원도 안받았다는 분이 특검을 마다할 이유가 없다 이 말이지요. 그래서 이거는 여야 정치인들이 다 해당된다면 그 역시도 일벌백계해야 된다 생각합니다.",Painterly art
226,"법률지원단이 넘긴 것에 지목되어 있는데 실제로 법률지원단에서 당 차원에서 어떤 행동을 한 것이 없습니다, 고발을 한다든지.","예. 저희가 지명하고 의결하면 바로 할 수 있는데 문제는 아까 말했던 것처럼 오히려 당무감사의 범위가 굉장히 좁다는 것입니다. 법률지원단이 넘긴 것에 지목되어 있는데 실제로 법률지원단에서 당 차원에서 어떤 행동을 한 것이 없습니다, 고발을 한다든지. 그렇기 때문에 실제로 이 안에서 둘 중 하나 아니겠습니까? 이첩받은 적이 없다 아니면 이첩받았으나 아무것도 안했다. 그러니까 저는 결국 당 차원에서는 책임질 일이 그렇게 많지 않은 상황에서 저희가 이거를 다해놓고 검증 다했다고 할 수는 없는 거 아니겠습니까? 그래서 아까 말했던 것처럼 검찰총장이 빨리 감찰을 통해 가지고 예전에 추미애 장관 시절에 보니까 감찰하는 거 하루 이틀이면 후딱 하더라고요. 그러니까 그런 부분을 빨리 진행해 주는 것이 옳지 않나 생각합니다.",Painterly art
227,그런데 당에 이첩된뒤부터가 당무이지 예를 들어 우리 당원에 대해 가지고 하는 것은 또 당무감사가 아닐 수 있거든요.,저희는 그런데 당무감사라고 하는 거는 당무에 대해서 해야 되는 것이거든요. 그런데 당에 이첩된뒤부터가 당무이지 예를 들어 우리 당원에 대해 가지고 하는 것은 또 당무감사가 아닐 수 있거든요. 당원이 예를 들어 밖에 가 가지고 어떤 행동을 했는데 당무가 아닌 것에 대해서 저희가 다 취조할 수는 없는 것이고 그런 것이야말로 어떤 외부에 어쨌든 수사가 필요하면 수사기관이고 이런 것인데 저는 당장 우리 당의 후보인 윤 후보도 이 건에 대해서는 본인의 연루설을 강하게 부인하고 있습니다. 그리고 실제로 윤 후보의 개입을 특정할 만한 어떤 증거는 나오지 않았습니다. 그렇기 때문에 저는 이 부분에 있어가지고 해당 내용을 보도한 언론에서 추가적인 자료를 가지고 있다고 한다면 보도를 통해서든지 아니면 어떤 방식으로든지 그런 어떤 연관성을 만들어내지 못하는 한 우리 윤 후보 입장에서 여기에 대해서 어떤 대응을 할 상황은 아니다 이렇게 봅니다.,Painterly art
228,그래가지고 다른 후보들도 그 오해를 합니다. 제가 윤석열 후보를 돕는 거 아니냐. 그러니까 각자 그냥 입맛에 맞게 그런 주장을 하면서 하는 건데 사실 당대표 입장에서는 고민이 많습니다.,"그러니까 이거를 조합하면.. 그런데 거꾸로 또 어떤 것도 있냐면요. 다른 후보들은요. 제가 이제 윤석열 후보가 입당하기 직전에 그 당시에 윤석열 후보가 다소 간의 위기상황이 있었을 때 저희가 치맥회동이라고 그때 했던 걸 보면서 아니 왜 특정 주자이랑 그런 거를 해가지고 거기에 힘을 실어주냐. 그래가지고 다른 후보들도 그 오해를 합니다. 제가 윤석열 후보를 돕는 거 아니냐. 그래서 또 최재형 후보는 성대한 입당식을 했기 때문에 거기를 돕는 거 아니냐. 그래서 저는 지금 유튜브나 이런 데 돌아다니는 내용을 조합하면 유승민, 홍준표, 오세훈, 윤석열, 최재형 후보 등을 다 돕고 있다고 합니다. 그러니까 각자 그냥 입맛에 맞게 그런 주장을 하면서 하는 건데 사실 당대표 입장에서는 고민이 많습니다. 이런.. 뭐.. 상반된 지적들이 동시에 들어오면요.",Painterly art
229,지난번에 조선일보가 민주노총이 코로나 상황에서 딸기밭에 야유회 가려고 했다. 이런 보도가 됐단 말이에요. 고의가 있었다고 저는 보는 거죠. 그런데 이런 거는 사실은 이제 우리 언론계 속어로 조지려는 마음이 너무 앞섰던 거예요.,"고위 중과실 추정 조항이 너무 모호하다. 이런 말씀들 하시는데요. 사실 이게 그런 경우, 케이스도 있을 겁니다. 분명히 있을 거고 다투게 될 텐데요. 대개 지금까지 이렇게 모니터링을 쭉 해보면 예를 들어서 제가 설명하면 이해가 쉬울 거예요. 지난번에 조선일보가 민주노총이 코로나 상황에서 딸기밭에 야유회 가려고 했다. 이런 보도가 됐단 말이에요. 그런데 이런 거는 사실은 이제 우리 언론계 속어로 조지려는 마음이 너무 앞섰던 거예요. 고의가 있었다고 저는 보는 거죠. 그렇죠? 그래서 민주노총에 항상 노조 원이 근무하고 있는데 전화한 통만 하더라도 확인할 수 있는데 이거를 정말 확인하는 거는, 당사자 확인하는 거는 기자의 ABC 기초인데 특종 생각이 앞서서 확인을 안 한 것은 이거는 중과실에 해당한다. 저는 이렇게 보고요. 그래서 이제 저는 사실 이 조항들을 보면서 고위 중과실 추정 기준을 이게 자세히 열거할 필요가 있는가. 아니 이거는 법원의 판단에 맡겨도 되는데 그래도 다만 이게 이제 입법 취지는 이런 것 같아요. 이런 거를 몇 개라도 열거해 두면 언론사와 기자들이 그거를 위반 안하려고 조심을 할 거란 말이에요. 예방 효과가 상당히 있는 것이고 그래서.",Painterly art
230,"그리고 추정 사항을 원고가 입증해야 되고요. 1, 2, 3호를요. 그래서 어차피 원고에게 입증책임이 있다는 건 분명하고요.","네. 그거 원고에게 있다는 거는 분명하다고 합니다. 그리고 추정 사항을 원고가 입증해야 되고요. 1, 2, 3호를요. 그래서 어차피 원고에게 입증책임이 있다는 건 분명하고요. 지금 이 언론중재법에 대해서는 제가 아까 제가 모두에 말씀 드렸듯이 언론에 대국민신뢰를 회복하기 위해서 저희가 신문법, 언론중재법 그 다음에 공영방송 관련된 법, 방송법. 그 다음에 저희가 또 미디어 바우처법까지 여러 가지 법안을 발의했는데 지금 이제 이게 순서에 따라서 같이 진행이 되었으면 하는 바람이 있었는데요. 언론중재법이 제일 먼저 시작이 됐고.. 됐고요.",Painterly art
231,국민의힘에서는 언론재갈법이라고 강력하게 반대하고 있습니다. 이번 주 수요일날 국회 본회의 통과가 예정돼 있는 언론중재법 이슈 한 번 다뤄보겠습니다.,"전체 판 얘기 들어봤고요. 이번에는 대선 구도에서 불거지는 핵심 이슈 여야 나눠서 한 번 보겠습니다. 먼저 이 문제를 제가 여권 관련해서 이 세 분께 질문 드려보겠습니다. 이번 주 수요일날 국회 본회의 통과가 예정돼 있는 언론중재법 이슈 한 번 다뤄보겠습니다. 이거는 지금 민주당에서는 언론피해구제법이라고 하고요. 국민의힘에서는 언론재갈법이라고 강력하게 반대하고 있습니다. 이거를 지금 어떻게 봐야 되는 건지. 이게 언론단체뿐만이 아니고 심지어 진보단체에서도 이 문제에 대해서, 이 법안에 대해서 통과돼서는 안된다라고 강력하게 반대하고 있는 이런 현재 상황인데 박 대표님, 이거 지금 민주당이 이대로 통과 시키면 어떤 형태의 결과가 나타날 걸로 예상하시는지. 대선에 어떤 이슈.",Painterly art
