Passage,Summary,Style
"천공의 勇少年[용소년] 이것은 화성이라는 별나라에 사는‘∵’라는 소년과 그 아저씨‘×’박사 가 실지로 행한 일을 간단하게 추려 쓴 이야기입니다.
그런데 우리들은 모두‘∵’등 화성 사람들이 쓰는 글자를 알지 못하므로 소년의 이름은 ‘한 달’이라 부르고 그 아저씨는 ‘별 ―’박사라고 부릅니 다.
<번안자> 한 달 소년은 오늘 아침에도전부터 늘 공부하던 책을 가지고 그 아저씨 되 는 별 박사의 집으로 날아갔습니다. 별 박사는 우리들 지구 위에 사는 사람 들로서는 생각할 수 없을 만치 지혜가 있고 학문이 발달된 화성 나라의 모 든 사람들 중에서도 제일 지혜가 있고 학문이 많은 어른이었으므로 그에게 모든 것을 배우는 한 달 소년도 몹시 영리하고 똑똑하였을 것은 물론입니다.
한 달 소년은 가만히 문을 열고 방 안에 들어섰습니다. 그 때 입니다. 무슨 이상야릇한 기계를 정신없이 들여다보며 깊은 생각에 잠겨 있던 별 박사는, ‘어!’ 소리를 질렀습니다. 한 달 소년은 혹시 아저씨의 연구에 방해가 될까 염려해 서 인사도 하지 않고 우두커니 선대로 숨을 죽이었습니다. 박사는 자못 흥 분된 표정으로 그 이상한 기계를 만지고 있더니, “분명하다. 이것은 분명히 지구성에서 보낸 무선 전화이다. 그러나 말을 할 수가 없어서 유감이구나!” 혼잣말로 지껄이다가 또다시 깊은 생각에 젖은 모양입니다. 아저씨가 또 무슨 신기한 발명을 하게 된 모양을 보매 한없이 기쁘기도 하고 또는 가슴 이 울렁거리어 무엇인가 물어 보고 싶은 것을 억지로 참고 섰던 한 달 소년 을 박사가 “지구성에서 무선 전화가 온다.” 고 부르짖는 소리를 듣고서 그만 참지 못하고, “아저씨! 지구성에 사는 사람들도 학문이 꽤 발달된 것이로군요?” 하고 물었습니다. 별 박사는 감았던 눈을 스르르 뜨며, “오오, 한 달이가 벌써 왔구나! 그렇다! 지구성의 인간들도 지혜가 퍽 발 달된 모양이다. 이러다가는 우리 화성의 사람이 지구성을 방문하기 전에 그 곳 사람이 먼저 찾아오게 될지도 알 수 없다. 그렇게 되면 우리 화성 인간 전체의 학문이 다른 별나라 사람보다 뒤떨어졌다는 것을 온 우주에 드러내 게 되는 것이니 그래서야 될 말이냐? 나는이제부터 일 년 동안 모든 준비 를 다 차려 가지고 지구성으로 여행을 가겠다. 지구성 방문이 내 일생의 첫 째 계획이고 그 다음은 해왕성 방문이다. 내가 만일 불행하게 일에 실패를 하고 죽는다던지 하면 내 뒤를 계속하여 사업을 완전하게 성공할 의무와 책 임이 네게 있다.” 고 나지막하지만 힘 있게 또는 떨리는 목소리로 말했습니다.
",한 달 소년은 오늘 아침에도전부터 늘 공부하던 책을 가지고 그 아저씨 되 는 별 박사의 집으로 날아갔습니다. 별 박사는 우리들 지구 위에 사는 사람 들로서는 생각할 수 없을 만치 지혜가 있고 학문이 발달된 화성 나라의 모 든 사람들 중에서도 제일 지혜가 있고 학문이 많은 어른이었으므로 그에게 모든 것을 배우는 한 달 소년도 몹시 영리하고 똑똑하였을 것은 물론입니다.,Pop art
" ""네! 아아니……"" 문 서방은 대답도 아니요 변명도 아닌 이러한 말을 하고는 얼른얼른 인가의 집으로 향하였다.
온 동리가 모두 나서서 자기의 뒤를 비웃는 듯해서 곁눈질도 못하였다.
여기는 서북이 가리어서 빼허처럼 바람이 심하지 않았다. 흐릿하나마 볕도 엷게 흘렀다.
2 ""여보! 저 인가가 또 오는구려!"" 가을볕이 쨍쨍한 마당에서 깨를 떨던 아내는 남편 문 서방을 보면서 근심스럽게 말하였다. ""오면 어쩌누? 와도 하는 수 없지!"" 뒤줏간 앞에서 옥수수 껍질을 바르던 문 서방은 기탄 없이 말하였다. ""엑 그 단련을 또 어찌받겠소?"" 아내의 찌푸린 낯은 스스로 흐리었다. ""참 되놈이란 오랑캐……"" ""여보 여기 왔소."" 문 서방의 높은 소리를 주의시키던 아내는 뒤줏간 저편을 보면서, ""아, 오셨소?"" 하고 어색한 웃음을 웃었다. ""예 왔소? 장구재(주인) 있소?"" 지주 인가는 어설픈 웃음을 지으면서 마당에 들어서다가 뒤줏간 앞에 앉은 문 서방을 보더니, ""응 저기 있소!"" 하고 손가락질을 하면서 그 앞에 가 수캐처럼 쭈그리고 앉았다.
서천에 기운 태양은 인가의 이마에 번지르르 흘렀다. ""어디 갔다 오슈?"" 문 서방은 의연히 옥수수를 바르면서 하기 싫은 말처럼 힘없이 끄집어 내었다. ""문 서방! 그래 오레두 비들(빚을) 못 가프겠소?"" 인가는 문 서방 말과는 딴전을 치면서 담뱃대를 쌈지에 넣는다. ""허허 어제두 말했지만 글쎄 곡식이 안된 거 어떡하오?"" ""안돼! 안돼! 곡시기 자르되고 모 되구 내가 아르오? 오늘은 받아가지구야 가겠소!"" 인가는 담배를 피우면서 버티려는 수작인지 땅에 펑덩 드러앉았다.
",온 동리가 모두 나서서 자기의 뒤를 비웃는 듯해서 곁눈질도 못하였다. 여기는 서북이 가리어서 빼허처럼 바람이 심하지 않았다. 흐릿하나마 볕도 엷게 흘렀다.,Pop art
" 그리고 아씨의 송 서방에 대한 대우가 나날이 달라졌다. 이전에는 아무런 일에도 간섭하지를 않았던 아씨가 지금은 송 서방에 대한 일만은 간섭하였 다. 어떤 날 저녁 행랑어멈이 송 서방의 저녁상을 놓을 때였다. 상을 물리려고 샛문을 열던 아씨가 그것이 뉘 상이냐고 물었다. 그리고 송 서방의 상이라 는 대답을 듣고는, “부엌에서 먹디, 상은 무슨 상.” 하면서 샛문을 홱 닫아버렸다. 그것을 마침 부엌문 밖에서 들은 송 서방 은, 얼른 발소리 안 나게 이편까지 나왔다가 다시 소리를 내어서 부엌으로 들어가서, “나, 저녁 여기서 먹갔소. 내 방엔 괭이 새끼 성화에……．” 하면서 행랑어멈이 차릴까 말까 망설이던 그릇들을 도마 위에 내려놓고, 웅크리고 앉아서 먹었다. 그는 먹으면서 몇 번을 뜻하지 않게 젓가락을 멈 추고는, 강도를 잡으면 따귀깨나 때려 보내야 하나, 하였다. 그리고 모든 자기를 사랑하던 사람, 노 황 진사의 내외며, 둘째 황 진사며, 춘심이가 벌 써 없어진 이 세상에 , 그냥 혼자 남아 있는 외로움을 절실히 느꼈다. 그리고 저녁을 끝낸 다음에 까맹이를 줄 밥을 한 줌 쥐고, 방으로 나왔다. “오누, 오누.” “양…….” “이리 온.” 그는 고양이를 끌어올려다가 밥을 주었다. 고양이는 야옹야옹하면서, 맛있 는 듯이 싹싹 먹는다. 송 서방의 커다란 손은, 뜻하지 않게 고양이의 등에 올라갔다. “논 사줄까, 밥 사줄까.” 그의 눈에서는, 커다란 눈물이 한 방울 떨어졌다.
","그리고 송 서방의 상이라 는 대답을 듣고는, “부엌에서 먹디, 상은 무슨 상.” 하면서 샛문을 홱 닫아버렸다. 그것을 마침 부엌문 밖에서 들은 송 서방 은, 얼른 발소리 안 나게 이편까지 나왔다가 다시 소리를 내어서 부엌으로 들어가서, “나, 저녁 여기서 먹갔소. 내 방엔 괭이 새끼 성화에……．” 하면서 행랑어멈이 차릴까 말까 망설이던 그릇들을 도마 위에 내려놓고, 웅크리고 앉아서 먹었다. 상을 물리려고 샛문을 열던 아씨가 그것이 뉘 상이냐고 물었다.",Pop art
" ""그 놈이―평목이놈이 우리 둘이 여기 산다는 것을 일러 바친다고 위협을 한단 말야. 모례가 칼을 갈아 가지고 아직도 우리들을 찾아 댕긴다고. 방방 곡곡으로 샅샅이 뒤진다고 그러니까."" 하고 조신은 한층 더 소리를 낮추어서, ""그러니까 그놈이 달보고를 저를 달라는 거야, 그러니 참을 수가 있나."" 하고 한숨을 내어쉰 다. 달보고를 달란다는 말에는 달례도 함칫하고 놀라는 빛을 보였다. ""이 일을 어찌하면 좋소?"" 하는 달례의 말은 절망적이었다. 조신의 집에는 이미 평화는 없었다. 어른들의 얼굴에 매양 근심하는 빛이 있으니 아이들의 얼굴에도 화기가 없었다. 닭, 개, 짐승까지도 풀이 죽고 집까지도 무슨 그늘에 싸인 듯하였다. 조신은 어찌할까 그 마음을 진정치 못한 채로 찜찜하게 하루 이틀을 보내 고 있었다. 추수도 다 끝나고 높은 산에는 단풍이 들었다. 콩에 배 불린 꿩들이 살찐 몸으로 무겁게 날고 있었다. 매 사냥군 활 사냥군들이 다니기 시작하고, 산 촌 집들 옆에는 겨을에 때일 나뭇더미가 탐스럽게 쌓여 있었다. 이제 얼마 아니하여 눈이 와서 덮이면 사람들은 뜨뜻이 불을 지피고 술과 떡에 배를 불리면서 편안하게 재미있는 과동을 하는 것이다. 그러나 조신의 마음에는 편안한 것이 없었다. 곳간에 쌓인 나락 섬에서는 평목의 팔이 쑥 나오는 것 같고, 나뭇더미에서도 평목의 큰 입이 혀를 빼어 물고 내미는 것 같았다. 게다가 모례가 언제 어느 때에 시퍼런 칼을 빼어 들 고 말을 달려 들어올는지도 몰라서 밤 바람에 굴르는 낙엽 소리에도 귀가 쭝긋하였다.
","조신의 집에는 이미 평화는 없었다. 어른들의 얼굴에 매양 근심하는 빛이 있으니 아이들의 얼굴에도 화기가 없었다. 닭, 개, 짐승까지도 풀이 죽고 집까지도 무슨 그늘에 싸인 듯하였다.",Pop art
"밤이 열시가 지났다. 그 때에 윤 백작 댁에 두 사람의 방문객이 있었다. 서 인준과 김소춘이었다.
필호는 가슴이 뜨끔하였다. 일이 바야흐로 벌어지려는 듯하였다. 크나큰 책임감 때문에 필호의 몸은 약간 떨리기까지 하였다.
이층 찬두의 침실 안에서 찬두와 인준과 소춘의 세 사람이 이야기를 하고 있을 때에는 필호는 담을 기어올라서 찬두의 침실 밖에서 창틈으로 안을 엿 보고 있었다.
한참 안에서는 이야기를 하나 말소리는 들리지 않았다. 그렇지만 눈치로서 무슨 가족적 의논인 듯싶었다.
하인이 두어 번 왕래하였다. 그런 뒤에 찬두와 소춘의 두 사람은 나가버렸 다. 그 침실 안에는 인준이 혼자 남아 있었다.
혼자 남아 있는 인준이는 잠시를 더 기다려서 귀를 기울여 동정을 엿본 뒤 에 비로서 일어섰다.
먼저 방을 개략적으로 살폈다. 살핀 뒤에는 눈치로 구획을 긋는 모양이었 다. 그 일까지 끝낸 뒤에는 방을 뒤지기 시작하였다.
민첩하고도 세밀한 그 뒤지는 방법 ─ 무엇보다도 밖에서 엿보는 필호는 교묘한 수색에 경탄하였다.
담벼락의 한 군데 마루의 한 군데 서랍의 하나 한 개의 책 갈피 ─ 인준이 의 손이 안 가 본 곳이 없고 인준이의 눈이 안 가 본 것이 없었다.
이것을 들여다보면서 필호는 자기의 추측이 결코 틀리지 않은 데 만족한 웃음을 웃었다.
만약 이 방 안에 공채가 있어서 그것을 인준이가 훔쳐 냈더면 ─.
필호는 인준이라는 인물을 형무소에까지 잡아넣기는 싫었다. 만약 이 방 안에 그 공채가 있기만 하였더면 반드시 인준이가 발견하였을 것이로되 발 견해서 제 주머니에 집어넣었다 하더라도 필호의 생각으로는 들어가서 고요 히 그것을 도로 뺏어서 있던 자리에 넣고 인준이에게 경고를 한 뒤에 그 일 을 단념시키고 싶었다.
",이층 찬두의 침실 안에서 찬두와 인준과 소춘의 세 사람이 이야기를 하고 있을 때에는 필호는 담을 기어올라서 찬두의 침실 밖에서 창틈으로 안을 엿 보고 있었다. 한참 안에서는 이야기를 하나 말소리는 들리지 않았다. 그렇지만 눈치로서 무슨 가족적 의논인 듯싶었다.,Pop art
"그러나 아까 수상턴 여인은 안개와 같이 사라지고 말았다. 지금 이 방에서 방 두 개를 건너서 있는 방이 그 여인이 거처하던 방인 듯한데 방의 주인만 없을 뿐 아니라 주인의 근본을 말할 만한 것은 아무것도 없었다.
“선생님 그 여자가 누구인지 모르십니까?” “아까는 모른다 했지만 내 아는 껏 말하리다. 미세스 매켄지.” “미세스 매켄지. 그럼 LC당의 최고 고문의 한 사람입니다그려.” “그런 모양입니다.” “그럼 아까 그 광경을 어떻게 해석해야겠읍니까?” “미세스 매켄지는 내 상해 시대의 친구외다. 우연히 여기서 만나서 그 부 인이 LC당의 최고 고문인 것을 간파하고 그런 좋지 못한 곳에서 탈당하기를 권유했더니 승낙을 합디다. 승낙할 뿐더러 LC당원들의 경성 기숙소까지 알 으켜 주고 내 조력을 많이 했어요. 아마 그것이 발각이 되어 당규에 의지해 서 벌을 하려던 모양이지요.” 그럴듯이 꾸미어는 대었다.
그러나 필호는 역시 머리를 기울였다.
일이 이렇게 된 이상에는 최대 스피드로서 LC당을 검거하지 않았다가는 도 로혀 좋지 못한 일이 생길 것이다.
사복 경관 여섯 명을 이 집 모퉁이 모퉁이에 배치를 하여 누구를 물론하고 이 집에 들어오는 사람이 있기만 하면 검속하도록 마련되었다.
이미 서인준에게 잡힌 다섯 명(최고 고문 한 명 간부 네 명)은 자동차에 실어서 경찰서로 몰아가기로 하였다. 그리고 나머지의 경관들은 서인준의 지휘 아래 제 이급에서 제사급까지 LC당원들을 잡아 내려 이 집을 나섰다.
",일이 이렇게 된 이상에는 최대 스피드로서 LC당을 검거하지 않았다가는 도 로혀 좋지 못한 일이 생길 것이다. 사복 경관 여섯 명을 이 집 모퉁이 모퉁이에 배치를 하여 누구를 물론하고 이 집에 들어오는 사람이 있기만 하면 검속하도록 마련되었다. 이미 서인준에게 잡힌 다섯 명(최고 고문 한 명 간부 네 명)은 자동차에 실어서 경찰서로 몰아가기로 하였다.,Pop art
" 소녀와의 몇 마디의 문답으로 하여 주화는 그 두 자매의 내력과 위인을 대 강 짐작하였고 처녀의 처지와 방향을 한 가닥 두 가닥 알아가면 갈수록 그 의 처녀에게 대한 애착과 희망은 더하여 갈 따름이었다. 그러나 처녀도 없는 동안에 대문간에 오랫동안 서서 소녀와 너무 장황하게 문답하는 것도 떳떳한 짓이 아닌 듯하여 그는 명함 한 장을 내어 소녀에게 주고 부탁하였다. “언니가 돌아오시거든 이것을 드리고 찾아왔었다는 것을 말하여 주시 오.” 말이 막 끝나자마자 그의 등뒤에서 대문이 삐걱 열리며 단순한 색채가 가 볍게 흘러 들어왔다. “이제 오세요 언니.” 하고 반갑게 맞는 소녀의 목소리를 듣지 않았을지라도 상반은 희고 하반은 검은 그 단순한 색채가 전날 밤 정동고개에서 만난 바로 그 색채임을 주화 가 직각하지 못할 리 없었다 . 그의 가슴속은 다시 몽롱히 빛나며 약간 후둑 이는 것을 또한 억제할 수 없었다. “손님이 찾아오셨어요.” 소녀가 이렇게 고하기보다도 먼저 처녀는 주화를 인식하였던 것이다. “주화씨예요!” 하며 반갑게 인사하는 처녀에게 주화도 고개를 숙이며 반갑게 답례하였다. “주신 편지 감사히 받았습니다.” 그러는 즈음 다시 대문이 열리며 처녀와 같이 와서 대문 밖에서 기다리고 섰는 듯한 삼십줄을 훨씬 넘어 보이는 어른 한 분이 들어왔다. “방으로 들어오세요.” 한 걸음 먼저 방에 들어간 두 자매는 주화에게 들어오기를 청하였다. “서선생님도 들어오세요.” 처녀의 청에 응하여 중년의 어른은 서슴지 않고 방으로 들어가고 주화도 누차의 청을 거절하기 어려워서 마침내 방으로 들어갔다.
",소녀와의 몇 마디의 문답으로 하여 주화는 그 두 자매의 내력과 위인을 대 강 짐작하였고 처녀의 처지와 방향을 한 가닥 두 가닥 알아가면 갈수록 그 의 처녀에게 대한 애착과 희망은 더하여 갈 따름이었다. 그러나 처녀도 없는 동안에 대문간에 오랫동안 서서 소녀와 너무 장황하게 문답하는 것도 떳떳한 짓이 아닌 듯하여 그는 명함 한 장을 내어 소녀에게 주고 부탁하였다.,Pop art
" 시집을 오던 해다. 창선이가 철도 아닌 봄 학질을 앓았었다. 골이 쪼개지 는 것 같다고 하며 머리에 물수건을 대어달라던 것이다. 방순이는 물동이를 이고 한데 우물로 찬물을 길러 간 것이 아무리 기다려 도 오지 않는다. 얼마 만에야 들어온 며느리를 보고 박 과부가, “넌 우물을 팠느냐?” 하고 물으니까, “밭에 좀 들러 왔어요.” “병자 위해서 물 길러 간 사람이 밭엔 웬 밭?” “외가 싹이 났나 해서요, 간밤 꿈엔 안 났겠지요?” “그래 싹이 났던?” 박 과부도 대견해서 웃었었다. 농갓집 맏며느리는 저래야 하느니라 했던 것이다. “요만콤 뽀쪽이 나왔어요, 어머님! 어떻게나 귀엽던지 똑 따주고 싶겠지 요!” “너 그러다가 네 남편한테 외싹이 더 중하냐구 쫓겨날라.” 고마워서 한 소리였다. “쫓아내면 쫓겨가지요 뭐, 어디 가면 외싹 없을라구요.” “저런 망할 것, 그래 남편보다두 외싹이 더 대단하다는 거야?” 하고 창선이가 방에서 소리를 쳤을 때도, “남편 없이는 살겠어두 곡식 기르는 맛 없인 못 살아요!” 이런 방순이었었다. 이렇던 며느리가 이 바쁜 봄철에 친정에를 가겠노라는 것이다. “오냐, 네 맘 내키는 대루 해라만서두 ─” 하고 박 과부는 앵동그라졌다. “아마 봄철에 친정 간다는 사람은 세상을 발칵 뒤집어두 너밖엔 없을 거 다! 네가 다 날 업수이 여기구 하는 수작인 줄 나두 안다. 할 대로 해!” 아들이 아직 살아 있었을 때의 박 과부는 며느리를 들볶아대는 시어미는 아니었지만 아직 젊은 과부였더니만큼 그렇게 녹록한 시어머니도 아니었었 다. 자식이 며느리 방에 들어간다고 트집을 잡아 죽네 사네 나대기까지는 않 았어도 며느리 방에서 나오는 아들을 보는 눈은 어느 때 한 번 모질지 않은 때가 없었다.
","방순이는 물동이를 이고 한데 우물로 찬물을 길러 간 것이 아무리 기다려 도 오지 않는다. 얼마 만에야 들어온 며느리를 보고 박 과부가, “넌 우물을 팠느냐?” 하고 물으니까, “밭에 좀 들러 왔어요.” “병자 위해서 물 길러 간 사람이 밭엔 웬 밭?” “외가 싹이 났나 해서요, 간밤 꿈엔 안 났겠지요?” “그래 싹이 났던?” 박 과부도 대견해서 웃었었다. 농갓집 맏며느리는 저래야 하느니라 했던 것이다.",Pop art
"한 동무는 기능이 좀 부족한 선동원이었고 또 한 동무는 새로 온 고병삼이 였다.
병삼이는 그동안 책임자 동무의 작품에 감동되어 절실히 깨달은 바가 있다 고하면서 과히 아프지도 않은데 두 자루씩이나 무단결근한 것과 게다가 수 차 지각까지 있는 것을 벌충하기 위해서라도이후부터는 있는 힘을 다 바쳐 열성껏 일하겠으니 기어이 자기에게 동발 일을 맡겨 달라고 애원하다시피 하였다.
그리하여 병삼이에게 그 일을 맡기기로 하고 그 대신 선동원을 선산으로 치켜올렸다.
모범 노동자 리창섭은 번쩍이는 국기 훈장을 왼편 가슴에 차고서 주석단에 의젓이 앉았다가 파란 대사가 손수 주는 좋은 양복 한 벌을 감격에 넘치는 마음으로 받았다.
창섭이는 그 귀중한 선물을 옆에다 끼고서 폭격에 허물어진 로동 회관 앞 을 지나며 이 시각에도 동부 전선 어느 고지에서 용감히 싸우고 있을 아들 의 름름한 모습을 그려보는 것이였다.
“이 양복은 그 놈이 돌아오건 꼭 입혀야지.” 입안으로 이렇게 중얼거리고 보니, 마음이 비할 데 없이 흐뭇하다. 걸음걸 이조차 한결 가벼워지는 것 같다.
창섭이는 폐허대로 남아 있는 스산한 사택거리를 걸었다. 자기 집터를 바 라보며 생복스럽던 과거 생활을 회상하고, 또 폭격하던 날 밤에 불바다를 이루었던 이곳을 그려보니 적개심이 불길처럼 치밀어 오른다. 치가 떨리고 주먹이 제절로 힘껏 쥐여진다.
창섭이는 길옆 좀 어슴푸레한 곳에 누구인지 웅크리고 앉은 모습을 발견하 였다. 거기는 폭격을 당하기 전 봉규의 집이 있었던 곳이다. 차츰차츰 가까 이 보니 뒷모양이 암만해도 봉규가 분명했다.
","모범 노동자 리창섭은 번쩍이는 국기 훈장을 왼편 가슴에 차고서 주석단에 의젓이 앉았다가 파란 대사가 손수 주는 좋은 양복 한 벌을 감격에 넘치는 마음으로 받았다. 창섭이는 그 귀중한 선물을 옆에다 끼고서 폭격에 허물어진 로동 회관 앞 을 지나며 이 시각에도 동부 전선 어느 고지에서 용감히 싸우고 있을 아들 의 름름한 모습을 그려보는 것이였다. “이 양복은 그 놈이 돌아오건 꼭 입혀야지.” 입안으로 이렇게 중얼거리고 보니, 마음이 비할 데 없이 흐뭇하다.",Pop art
" 구락부라고 해야 모이는 집이 따로 있는 것도 아니오, 부원이 많은 것도 아니오, 하는 일이 또렷한 것도 아닌─친한 동무 몇 사람이 닥치는 대로 모 여서는 차나 마시고 잡담이나 하고 하는 정도의 것이었다. 다시 말하면 직 업 없는 실직자들이 모여서 하는 일 없는 날마다의 무한한 시간과 무료한 여가를 공상과 쓸데없는 농담으로 지우게 된 것에 지나지 않는다. 공상구락 부란 사실 허물없는 이름이었고 대개는 하루의 대부분의 시간을 찻집에 들 어가서 식어 가는 커피잔을 앞에 놓고 음악소리를 들어가면서 언제까지든지 우두커니들 앉아 있는 꼴들은 ─좌중의 어느 얼굴을 살펴보아도 사실 부질 없는 공상의 안개가 흐릿한 눈동자 안에 서리서리 서리우지 않을 때가 없었 다. 꿈이란 눈앞에 지천으로 놓인 값없는 선물이어서 각각 얼마든지 그것을 집어먹든 시비하는 사람은 없는 것이다. 그 허름한 양식으로 배를 채우려고 한 잔의 차와 음악을 구해서는 차례차례로 거리의 찻집을 순례하는 것이다.
솔솔 피어오르는 커피의 김을 바라볼 제 그 김 속에 나타나는 꿈으로 얼굴 을 우렷이 아름답게 빛내이는 것은 유독 총중에서 얼굴이 가장 뛰어나고 문 학을 숭상하는 청해군 뿐만이 아니었다. 어느때부터인지 코 아래에 수염을 까마잡잡하게 기르기 시작한 천마군도 그랬고 비행사 되기를 원하는 유난히 콧대가 엉크런 백구군도 그랬고 총중에서 가장 몸이 유들유들한 운심도 또 한 그랬던 것이다. 꿈이라면 남에게 질 것 없다는 듯이 일당백의 의기를 다 각각 가슴 속에 간직하고는 의자에 깊숙이 몸을 잠그고 앉아서 음악에 귀를 기울이고 있는 네 사람의 자태를 그 어느 날 그 어느 찻집에서나 발견하지 못하는 때는 없었다.
","구락부라고 해야 모이는 집이 따로 있는 것도 아니오, 부원이 많은 것도 아니오, 하는 일이 또렷한 것도 아닌─친한 동무 몇 사람이 닥치는 대로 모 여서는 차나 마시고 잡담이나 하고 하는 정도의 것이었다. 공상구락 부란 사실 허물없는 이름이었고 대개는 하루의 대부분의 시간을 찻집에 들 어가서 식어 가는 커피잔을 앞에 놓고 음악소리를 들어가면서 언제까지든지 우두커니들 앉아 있는 꼴들은 ─좌중의 어느 얼굴을 살펴보아도 사실 부질 없는 공상의 안개가 흐릿한 눈동자 안에 서리서리 서리우지 않을 때가 없었 다.",Pop art
" “네……” 회계는 놀라운 듯이 김을 쳐다보았다. “네라니 그렇게 큰 소리를 못 들었소! 우리와는 상관없는 일이지만 장부를 좀 보여 주셔요!” 하면서 김은 저편에 놓인 회계의 책상 앞에 가서 장부에 손을 대었다. “장부는 보시면 뭘 하셔요” 회계는 어느새 김의 앞에 와서 섰다. “이건 왜 이래 좀 보면 어떻소” 하고 커다란 장부를 뽑아서 뒤적거리다가 곁에 세워떼어 초일기도 빼어서 뒤진다. “자─ 이게 웬 돈이야? 자 이래도 아니라고 앙탈을 할까” 장부를 뒤지던 김이 무슨 수나 난 듯이 떠들어 놓는 바람에 최와 강은 그리로 갔다. “어디 무어야? 응 박영선(朴榮善―주간) 꺼로 팔십 원! 무어야 시월 수당” 이렇게 강이 또 떠들었다. 회계는 머리를 숙이고 주간은 또 벌떡 일어섰다. “얘! 주간 …… 잠깐 섰게……. 주간인지 개다린 지 오늘은 그저 둘 수 없는데……. 나는 그래도 오늘까지 저를 믿었지!” 이때까지 별로 떠들지 않던 김은 나가려는 주간을 잡았다. 이쪽에서는 이렇게 손객이를 하는데 저쪽에서는 강이 회계를 깔고 앉아서, “이놈아 바로 말해라! 어떻게 된 셈이냐” 하고 조른다. 소 같은 강에게 깔려서 껠껠하는 회계는 최를 쳐다보면서 “아이구 최 선생 이것 좀 보시요.” 하였다. 이러는 판에 어디로 심부름 갔던 하인이 층계를 탕탕 구르고 올라와서 이 광경을 보더니 눈을 둥글해서, “이게 웬 일입니까” “너는 어디 가서 그리 오래 있니? 이런 놈 좀 때려 죽이지! 너도 월급을 못받았지? 이놈을 죽여라.” 하고 최는 주간의 귀빼기를 보기좋게 올렸다.
",“네라니 그렇게 큰 소리를 못 들었소! 우리와는 상관없는 일이지만 장부를 좀 보여 주셔요!” 하면서 김은 저편에 놓인 회계의 책상 앞에 가서 장부에 손을 대었다. “장부는 보시면 뭘 하셔요” 회계는 어느새 김의 앞에 와서 섰다.,Pop art
"둘이이 와서 마침 멈춰 서기는 우리이 앉은 복스 바로 옆이었다. 모습이 비슷 같고 나이이 훨씬 층지는 걸로 보아 정녕 부녀 일행인 듯 싶었다.둘 이는 그런데, 거기 내 안해의 옆으로 한 사람 분이나마 비어 있는 좌석을 거듭 눈여겨보기는 하면서도, 섬뻑 앉으려고는 안는다.
실상은 누구든 하나만이라도 우선 앉고는 싶으나, 차마 어려워서 주저를 하 는 눈치였다.
그러고서 그 아버지 되는 사람이, 부질없이 둘레둘레 “곽 찬 걸!” “너래두 좀 앉어 얄 띠, 으떡허늬이!” 하고, 걱정만 쑹 얼거린다. 나는 그 사람네의 이 무단한 소심이 항상, 동정스럽기 전에 더럭 우선 심 정이 나서 못하는 자이었다. 번연히 빈 자리를 두어두고서, 무엇이 무서우며 누구를 거리껴, 앉기를 주 저하느냔 말이다. 방금 그 맞은편 복스는 한 사람씩이 한 걸상씩을 차지하 고 누웠으니, 거기를 비게 했으면 부녀이 같이 앉을 수이 더구나 있지를 안 은이. 떳떳이 그리할 수이 있는 것이 아닌이. 결코 그것은 겸손이나 순박함이 아니었다. 또, 일이 등 승객에게서 흔히 볼 수 있는, 일종의 거만한 예절도 아니었다. 나자신부터도 혹간 이 등차를 얻 어 탈 적이면 좀처럼 남이 누웠는 자리를 나 자신이서 나아이 청하려고 안 고 으례 전무차장(專務車掌)이나 보이를 시키곤 하는 것이지만, 갈데없는 아니꼬운 교만인데, 그러나 촌사람들의 그것은 제법 그런 교만도 아니었다.
오로지 그것은 저보다 지체 나은 사람을 덮어놓고 어려워하며, 조심되어 하 는 자굴(自屈)이요, 소심(小心)인 것이었다. 특히 양복낱이라도 입은 사람 이면 감히 그에겐 말조차 붙이기를 서먹서먹해하는 …… 물론 거기에는 일반으로, 소위 지체 나은 사람이란 사람들이(이런 경우의 지체란 건 순전히 의표(儀表)로부터 오는 것인데) 하류 사람, 즉 의복이 허 술한 농민이랄지 노동자들허구는 자리를 같이하기에 노골적으로 불쾌한 내 색을 한다는 사정이 없음은 아니었다. 그런데다이 이뜩이나 조선땅의 하류 사람들은, 그중에서도 촌 농민들은 오백 년 천 년을 두고 웃사람들인 관원 (官員)이며 지주(地主)에게 부대껴만 살아왔지, 친하거나 당당힌 살아오지 못한 관계상, 아직까지도 그런 사람들을 보기만 해도 제풀에 공연히 그 앞 이 어렵고 불안하고 한 것이었다.
","특히 양복낱이라도 입은 사람 이면 감히 그에겐 말조차 붙이기를 서먹서먹해하는 …… 그런데다이 이뜩이나 조선땅의 하류 사람들은, 그중에서도 촌 농민들은 오백 년 천 년을 두고 웃사람들인 관원 (官員)이며 지주(地主)에게 부대껴만 살아왔지, 친하거나 당당힌 살아오지 못한 관계상, 아직까지도 그런 사람들을 보기만 해도 제풀에 공연히 그 앞 이 어렵고 불안하고 한 것이었다.",Pop art
